,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
39,2020-03-11,邵根伙,-5012876,7.90,1524217706,大宗交易,邵根伙,董事,本人
40,2020-03-11,邵根伙,-9604100,8.21,1524217706,竞价交易,邵根伙,董事,本人
41,2020-03-10,邵根伙,-9634220,7.90,1538834682,大宗交易,邵根伙,董事,本人
42,2020-03-09,邵根伙,-13559019,7.96,1548468902,大宗交易,邵根伙,董事,本人
43,2020-02-20,邵根伙,-23018407,7.00,1562027921,大宗交易,邵根伙,董事,本人
44,2020-02-17,邵根伙,-25900970,7.00,1585046328,大宗交易,邵根伙,董事,本人
45,2020-02-12,杜鹃,-7500,7.05,--,竞价交易,冯玉军,独立董事,配偶
46,2020-02-06,杜鹃,7500,6.14,--,竞价交易,冯玉军,独立董事,配偶
47,2019-12-31,邵根伙,-139434985,--,1610947298,不详,邵根伙,董事长,本人
48,2019-12-30,邵根伙,-4380855,4.07,1610947298,竞价交易,邵根伙,董事,本人
49,2019-12-27,邵根伙,-13619195,4.09,1615328153,竞价交易,邵根伙,董事,本人
50,2019-12-13,邵根伙,-130300,4.05,1628947348,竞价交易,邵根伙,董事,本人
51,2019-12-12,邵根伙,-4850566,4.07,1629077648,竞价交易,邵根伙,董事,本人
52,2019-12-11,邵根伙,-2140850,4.11,1633928214,竞价交易,邵根伙,董事,本人
53,2019-12-10,邵根伙,-3239039,4.19,1636069064,竞价交易,邵根伙,董事,本人
54,2019-12-09,邵根伙,-1648450,4.28,1639308103,竞价交易,邵根伙,董事,本人
55,2019-10-24,邵根伙,-5000,4.73,1640956553,竞价交易,邵根伙,董事,本人
56,2019-10-24,邵根伙,-500000,4.63,1640956553,大宗交易,邵根伙,董事,本人
57,2019-07-18,邵根伙,-292800,5.50,1641461553,竞价交易,邵根伙,董事,本人
58,2019-07-18,邵根伙,-3000000,5.20,1641461553,大宗交易,邵根伙,董事,本人
59,2019-07-17,邵根伙,-472700,5.19,1644754353,竞价交易,邵根伙,董事,本人
60,2019-07-16,邵根伙,-783000,5.13,1645227053,竞价交易,邵根伙,董事,本人
61,2019-07-16,邵根伙,-14800000,4.88,1645227053,大宗交易,邵根伙,董事,本人
62,2019-07-15,邵根伙,-1247400,4.75,1660810053,竞价交易,邵根伙,董事,本人
63,2019-07-12,邵根伙,-2022200,4.76,1662057453,竞价交易,邵根伙,董事,本人
64,2019-07-11,邵根伙,-3289401,5.01,1664079653,竞价交易,邵根伙,董事,本人
65,2019-07-10,邵根伙,-5380550,5.16,1667369054,竞价交易,邵根伙,董事,本人
66,2019-06-30,邵根伙,-77632679,--,1672749604,不详,邵根伙,董事长,本人
67,2019-06-19,邵根伙,-6000000,5.74,1672749604,竞价交易,邵根伙,董事,本人
68,2019-06-14,邵根伙,-546600,5.73,1678749604,竞价交易,邵根伙,董事,本人
69,2019-06-13,邵根伙,-11101106,5.80,1679296204,竞价交易,邵根伙,董事,本人
70,2019-06-12,邵根伙,-10816499,5.95,1690397310,竞价交易,邵根伙,董事,本人
71,2019-06-11,邵根伙,-6738535,6.00,1701213809,大宗交易,邵根伙,董事,本人
72,2019-06-06,邵根伙,-7642757,5.65,1707952344,大宗交易,邵根伙,董事,本人
73,2019-06-03,邵根伙,-7006398,5.91,1715595101,大宗交易,邵根伙,董事,本人
74,2019-05-31,邵根伙,-6500000,6.00,1722601499,大宗交易,邵根伙,董事,本人
75,2019-05-30,邵根伙,-15600000,5.80,1729101499,大宗交易,邵根伙,董事,本人
76,2019-05-28,邵根伙,-1180784,5.80,1744701499,大宗交易,邵根伙,董事,本人
77,2019-05-27,邵根伙,-4500000,5.49,1745882283,大宗交易,邵根伙,董事,本人
78,2018-12-31,陈忠恒,1161400,--,5145275,增持,陈忠恒,"副总裁,董事会秘书",本人
79,2018-12-31,林孙雄,660000,--,660000,增持,林孙雄,财务负责人,本人
80,2018-12-31,邵根伙,6515454,--,1750382283,增持,邵根伙,董事长,本人
81,2018-12-31,吴文,-800000,--,16343785,减持,吴文,副总裁,本人
82,2018-12-31,薛素文,-3104454,--,9332182,减持,薛素文,董事(离任),本人
83,2018-12-31,张颉,20000,--,42500,增持,张颉,职工监事,本人
84,2018-12-31,张立忠,332546,--,15400591,增持,张立忠,"董事,总裁",本人
85,2018-10-25,张立忠,5000,3.24,15400591,竞价交易,张立忠,董事、高管,本人
86,2018-06-30,陈忠恒,1161400,--,5145275,增持,陈忠恒,"副总裁,董事会秘书",本人
87,2018-06-30,林孙雄,660000,--,660000,增持,林孙雄,财务负责人,本人
88,2018-06-30,邵根伙,6515454,--,1750382283,增持,邵根伙,董事长,本人
89,2018-06-30,吴文,-800000,--,16343785,减持,吴文,高级副总裁,本人
90,2018-06-30,薛素文,-3104454,--,9332182,减持,薛素文,董事(离任),本人
91,2018-06-30,张颉,20000,--,42500,增持,张颉,职工监事,本人
92,2018-06-30,张立忠,327546,--,15395591,增持,张立忠,"总裁,董事",本人
93,2018-06-28,陈忠恒,186200,4.10,5145275,竞价交易,陈忠恒,董秘、高管,本人
94,2018-05-25,陈忠恒,219200,5.37,4959075,竞价交易,陈忠恒,董秘、高管,本人
95,2018-05-24,陈忠恒,240000,5.38,4739875,竞价交易,陈忠恒,董秘、高管,本人
96,2018-05-23,张颉,20000,5.43,42500,竞价交易,张颉,监事,本人
97,2018-05-17,陈忠恒,200000,5.39,4499875,竞价交易,陈忠恒,董秘、高管,本人
98,2018-05-11,陈忠恒,90000,5.40,4299875,竞价交易,陈忠恒,副总裁、董事会秘书,本人
99,2018-05-09,陈忠恒,150000,5.39,4209875,竞价交易,陈忠恒,副总裁、董事会秘书,本人
100,2018-05-08,陈忠恒,76000,5.39,4059875,竞价交易,陈忠恒,董秘、高管,本人
101,2018-05-03,林孙雄,660000,5.37,660000,竞价交易,林孙雄,高管,本人
102,2018-01-09,邵根伙,3104454,6.60,1750382283,大宗交易,邵根伙,"董事,高管",本人
103,2018-01-09,薛素文,-3104454,6.60,9332182,大宗交易,薛素文,董事,本人
104,2018-01-04,邵根伙,800000,6.23,1747277829,大宗交易,邵根伙,"董事,高管",本人
105,2018-01-04,吴文,-800000,6.23,16343785,大宗交易,吴文,高级管理人员,本人
106,2018-01-03,张立忠,134000,6.22,15395591,竞价交易,张立忠,董事,本人
107,2018-01-02,邵根伙,2611000,6.12,1746477829,竞价交易,邵根伙,董事、高管,本人
108,2018-01-02,张立忠,193546,6.09,15261591,竞价交易,张立忠,董事,本人
109,2017-12-31,陈忠恒,595500,--,3983875,购买,陈忠恒,副总裁、董事会秘书,本人
110,2017-12-31,邵根伙,15550034,--,1743866829,购买,邵根伙,董事长、总裁,本人
111,2017-12-31,谈松林,260000,--,6840000,"购买,出售",谈松林,副总裁,本人
112,2017-12-31,吴文,-200000,--,17143785,出售,吴文,副总裁,本人
113,2017-12-31,薛素文,-4145546,--,12436636,出售,薛素文,董事,本人
114,2017-12-31,张立忠,450000,--,15068045,购买,张立忠,董事,本人
115,2017-12-31,周业军,420000,--,1822502,购买,周业军,副总裁,本人
116,2017-12-29,邵根伙,3461200,6.04,1743866829,竞价交易,邵根伙,董事、高管,本人
117,2017-12-28,陈忠恒,50000,6.02,3983875,竞价交易,陈忠恒,董秘、高管,本人
118,2017-12-28,谈松林,100000,5.97,6840000,竞价交易,谈松林,高管,本人
119,2017-12-28,张立忠,180000,5.98,15068045,竞价交易,张立忠,董事,本人
120,2017-12-28,周业军,120000,5.99,1822502,竞价交易,周业军,高管,本人
121,2017-12-26,陈忠恒,80000,5.96,3933875,竞价交易,陈忠恒,董秘、高管,本人
122,2017-12-25,陈忠恒,133600,5.98,3853875,竞价交易,陈忠恒,董秘、高管,本人
123,2017-12-21,薛素文,-1157742,6.12,12436636,竞价交易,薛素文,董事,本人
124,2017-12-20,薛素文,-1000,6.28,13594378,竞价交易,薛素文,董事,本人
125,2017-12-19,吴文,-200000,6.23,17143785,竞价交易,吴文,高管,本人
126,2017-12-19,薛素文,-1392804,6.27,13595378,竞价交易,薛素文,董事,本人
127,2017-12-18,薛素文,-1594000,6.28,14988182,竞价交易,薛素文,董事,本人
128,2017-12-08,陈忠恒,161900,6.17,3720275,竞价交易,陈忠恒,董秘、高管,本人
129,2017-06-30,陈忠恒,170000,--,3558375,增持,陈忠恒,副总裁、董事会秘书,本人
130,2017-06-30,邵根伙,12088834,--,1740405629,增持,邵根伙,董事长、总裁,本人
131,2017-06-30,张立忠,270000,--,14888045,增持,张立忠,董事,本人
132,2017-06-30,周业军,300000,--,1702502,增持,周业军,副总裁,本人
133,2017-05-26,邵根伙,1772000,6.20,1740405629,竞价交易,邵根伙,董事、高管,本人
134,2017-05-25,邵根伙,2046334,6.12,1738633629,竞价交易,邵根伙,董事、高管,本人
135,2017-05-24,邵根伙,389200,6.09,1736587295,竞价交易,邵根伙,董事、高管,本人
136,2017-05-23,邵根伙,2593800,6.02,1736198095,竞价交易,邵根伙,董事、高管,本人
137,2017-05-22,邵根伙,2004500,5.87,1733604295,竞价交易,邵根伙,董事、高管,本人
138,2017-05-18,陈忠恒,170000,5.87,3558375,竞价交易,陈忠恒,董事会秘书、高管,本人
139,2017-05-18,邵根伙,3283000,5.90,1731599795,竞价交易,邵根伙,董事、高管,本人
140,2017-05-18,周业军,300000,5.84,1702502,竞价交易,周业军,副总裁,本人
141,2017-05-17,张立忠,270000,5.95,14888045,竞价交易,张立忠,董事,本人
142,2016-12-31,陈忠恒,1129459,--,3388375,增持,陈忠恒,副总裁、董事会秘书,本人
143,2016-12-31,季卫国,10000,--,30000,增持,季卫国,监事会主席,本人
144,2016-12-31,邵根伙,576105599,--,1728316795,增持,邵根伙,董事长、总裁,本人
145,2016-12-31,宋维平,1405469,--,4216409,增持,宋维平,副总裁,本人
146,2016-12-31,吴文,5781262,--,17343785,增持,吴文,副总裁,本人
147,2016-12-31,薛素文,1842464,--,16582182,增持,薛素文,董事,本人
148,2016-12-31,张颉,22500,--,22500,增持,张颉,职工监事,本人
149,2016-12-31,张立忠,4872681,--,14618045,增持,张立忠,董事,本人
150,2016-06-30,陈忠恒,1129459,--,3388375,增持,陈忠恒,副总裁、董事会秘书,本人
151,2016-06-30,季卫国,10000,--,30000,增持,季卫国,监事会主席,本人
152,2016-06-30,邵根伙,576105599,--,1728316795,增持,邵根伙,董事长、总裁,本人
153,2016-06-30,宋维平,1405469,--,4216409,增持,宋维平,高级副总裁,本人
154,2016-06-30,吴文,5781262,--,17343785,增持,吴文,高级副总裁,本人
155,2016-06-30,薛素文,1842464,--,16582182,增持、减持,薛素文,董事、常务副总裁,本人
156,2016-06-30,张颉,22500,--,22500,增持,张颉,职工监事,本人
157,2016-06-30,张立忠,4872681,--,14618045,增持,张立忠,董事,本人
158,2016-06-01,薛素文,-2470395,8.32,16582182,竞价交易,薛素文,董事、高管,本人
159,2016-05-31,薛素文,-3057000,8.27,19052577,竞价交易,薛素文,董事、高管,本人
160,2016-02-15,张颉,5000,9.40,15000,竞价交易,张颉,监事,本人
161,2016-02-05,张颉,10000,9.78,10000,竞价交易,张颉,监事,本人
162,2015-12-31,陈忠恒,752972,--,2258916,增持,陈忠恒,副总裁、董事会秘书,本人
163,2015-12-31,季卫国,20000,--,20000,增持,季卫国,监事会主席,本人
164,2015-12-31,李绍明,6194908,--,18584723,增持,李绍明,副董事长,本人
165,2015-12-31,邱玉文,28007949,--,103312807,增持,邱玉文,常务副董事长,本人
166,2015-12-31,邵根伙,419317499,--,1152211196,增持,邵根伙,董事长、总裁,本人
167,2015-12-31,宋维平,312326,--,2810940,增持,宋维平,高级副总裁,本人
168,2015-12-31,王平,927190,--,2781569,增持,王平,监事会主席,本人
169,2015-12-31,吴文,2055712,--,11562523,增持,吴文,高级副总裁,本人
170,2015-12-31,薛素文,4913239,--,14739718,增持,薛素文,董事、常务副总裁、财务负责人,本人
171,2015-12-31,张立忠,2172522,--,9745364,增持,张立忠,董事,本人
172,2015-09-11,吴文,317361,10.99,11562523,竞价交易,吴文,高管,本人
173,2015-09-11,张立忠,396100,11.08,9745364,竞价交易,张立忠,董事,本人
174,2015-08-26,邵根伙,600000,10.48,1109246642,竞价交易,邵根伙,董事、高管,本人
175,2015-08-21,邵根伙,1500000,13.09,1108646642,竞价交易,邵根伙,董事、高管,本人
176,2015-08-03,邵根伙,1530000,14.60,1107146642,竞价交易,邵根伙,董事、高管,本人
177,2015-07-31,邵根伙,1600000,14.77,1105616642,竞价交易,邵根伙,董事、高管,本人
178,2015-07-30,邵根伙,1600000,15.74,1104016642,竞价交易,邵根伙,董事、高管,本人
179,2015-07-29,邵根伙,636096,14.45,1102416642,竞价交易,邵根伙,董事、高管,本人
180,2015-07-28,邵根伙,1400000,14.09,1101780546,竞价交易,邵根伙,董事、高管,本人
181,2015-07-10,邵根伙,1040000,15.07,1100380546,竞价交易,邵根伙,董事、高管,本人
182,2015-07-03,朱建超,-1600,12.95,--,竞价交易,朱琳,监事,兄弟姐妹
183,2015-07-02,朱建超,1600,13.36,1600,竞价交易,朱琳,监事,兄弟姐妹
184,2015-06-30,陈忠恒,752972,--,2258916,增持,陈忠恒,副总裁、董事会秘书,本人
185,2015-06-30,李绍明,6194908,--,18584723,增持,李绍明,副董事长,本人
186,2015-06-30,邱玉文,26732386,--,102037244,增持,邱玉文,常务副董事长,本人
187,2015-06-30,邵根伙,366446849,--,1099340546,增持,邵根伙,董事长、总裁,本人
188,2015-06-30,宋维平,312326,--,2810940,增持,宋维平,高级副总裁,本人
189,2015-06-30,王平,927190,--,2781569,增持,王平,监事会主席,本人
190,2015-06-30,吴文,1738351,--,11245162,增持,吴文,高级副总裁,本人
191,2015-06-30,薛素文,4913239,--,14739718,增持,薛素文,董事、常务副总裁、财务负责人,本人
192,2015-06-30,张立忠,1776422,--,9349264,增持,张立忠,高级副总裁,本人
193,2015-06-10,吴文,-200000,19.08,11245162,竞价交易,吴文,高管,本人
194,2015-05-27,张立忠,-2010000,20.74,9349264,竞价交易,张立忠,高管,本人
195,2015-03-10,邱玉文,-3300028,23.06,68024830,竞价交易,邱玉文,董事,本人
196,2015-03-10,宋维平,-624654,23.04,1873960,竞价交易,宋维平,高管,本人
197,2015-01-22,邱玉文,-3980000,16.16,71324858,竞价交易,邱玉文,董事,本人
198,2015-01-21,吴文,-1876703,15.91,7630108,竞价交易,吴文,高管,本人
199,2014-12-31,陈忠恒,-478650,--,1505944,减持,陈忠恒,副总裁、董事会秘书,本人
200,2014-12-31,邵根伙,12322339,--,732893697,增持,邵根伙,董事长、总裁,本人
201,2014-12-31,宋维平,-832871,--,2498614,减持,宋维平,高级副总裁,本人
202,2014-12-31,王平,445171,--,1854379,增持,王平,监事会主席,本人
203,2014-12-31,薛素文,719630,--,9826479,增持,薛素文,董事、常务副总裁、财务负责人,本人
204,2014-12-31,张立忠,1079445,--,7572842,增持,张立忠,高级副总裁,本人
205,2014-12-15,邵根伙,1000053,15.16,732893697,竞价交易,邵根伙,董事、高管,本人
206,2014-12-03,邵根伙,400000,14.94,731893644,竞价交易,邵根伙,董事、高管,本人
207,2014-11-24,邵根伙,695900,13.72,731493644,竞价交易,邵根伙,董事、高管,本人
208,2014-11-19,张立忠,129445,8.92,7572842,股权激励,张立忠,高管,本人
209,2014-11-18,张立忠,400000,8.92,7443397,股权激励,张立忠,高管,本人
210,2014-11-17,付蓉,-400,13.30,0,竞价交易,宋维平,高管,配偶
211,2014-11-17,张立忠,550000,8.92,7043397,股权激励,张立忠,高管,本人
212,2014-11-11,邵根伙,700000,12.82,730797744,竞价交易,邵根伙,董事、高管,本人
213,2014-11-10,陈忠恒,-196700,12.66,1505944,竞价交易,陈忠恒,董秘、高管,本人
214,2014-11-07,陈忠恒,-162011,12.72,1702644,竞价交易,陈忠恒,董秘、高管,本人
215,2014-11-07,邵根伙,1600000,12.67,730097744,竞价交易,邵根伙,董事、高管,本人
216,2014-11-06,邵根伙,800000,12.54,728497744,竞价交易,邵根伙,董事、高管,本人
217,2014-11-04,邵根伙,750000,12.70,727697744,竞价交易,邵根伙,董事、高管,本人
218,2014-11-03,邵根伙,750000,12.96,726947744,竞价交易,邵根伙,董事、高管,本人
219,2014-10-31,薛素文,719630,8.92,9826479,股权激励,薛素文,高管、董事,本人
220,2014-09-15,陈忠恒,-119939,13.94,1864655,竞价交易,陈忠恒,董秘、高管,本人
221,2014-09-11,宋维平,-31473,13.89,2498614,竞价交易,宋维平,高管,本人
222,2014-09-10,宋维平,-378403,13.83,2530087,竞价交易,宋维平,高管,本人
223,2014-09-09,宋维平,-80000,13.78,2908490,竞价交易,宋维平,高管,本人
224,2014-09-05,宋维平,-10000,13.80,2988490,竞价交易,宋维平,高管,本人
225,2014-09-04,宋维平,-220000,13.79,2998490,竞价交易,宋维平,高管,本人
226,2014-09-03,宋维平,-112995,14.02,3218490,竞价交易,宋维平,高管,本人
227,2014-07-11,邵根伙,900000,10.74,726197744,竞价交易,邵根伙,董事、高管,本人
228,2014-07-10,邵根伙,1026386,11.05,725297744,竞价交易,邵根伙,董事、高管,本人
229,2014-06-30,邵根伙,3700000,--,724271358,不详,邵根伙,董事长、总裁,本人
230,2014-06-30,王平,445171,--,1854379,不详,王平,监事会主席,本人
231,2014-06-12,邵根伙,350000,11.05,724271358,竞价交易,邵根伙,董事、高管,本人
232,2014-06-11,邵根伙,650000,10.98,723921358,竞价交易,邵根伙,董事、高管,本人
233,2014-05-21,邵根伙,1400000,11.20,723271358,竞价交易,邵根伙,董事、高管,本人
234,2014-05-15,王平,445171,11.15,1854379,竞价交易,王平,监事,本人
235,2014-05-14,邵根伙,1300000,11.23,721871358,竞价交易,邵根伙,董事、高管,本人
236,2014-05-12,王丽娜,-10000,10.99,333982,竞价交易,张立忠,高管,配偶
237,2013-12-12,邵根伙,1859241,16.43,720571358,竞价交易,邵根伙,董事、高管,本人
238,2013-12-09,邱玉文,-551000,16.58,75304858,竞价交易,邱玉文,董事,本人
239,2013-12-04,邱玉文,-2860000,16.25,75855858,竞价交易,邱玉文,董事,本人
240,2013-11-05,甄国振,-3000000,13.30,60155801,大宗交易,甄国振,董事,本人
241,2013-06-24,邵根伙,1730000,10.03,718712117,竞价交易,邵根伙,董事、高管,本人
242,2013-06-21,邵根伙,270000,10.26,716982117,竞价交易,邵根伙,董事、高管,本人
243,2012-12-25,邱玉文,-1014654,21.40,39378187,竞价交易,邱玉文,董事,本人
244,2012-12-14,邱玉文,-880000,21.14,40392841,竞价交易,邱玉文,董事,本人
245,2012-12-11,邱玉文,-1030000,21.00,41272841,竞价交易,邱玉文,董事,本人
246,2012-12-10,邱玉文,-159000,20.87,42302841,竞价交易,邱玉文,董事,本人
247,2012-12-10,吴文,-130000,20.89,4755852,竞价交易,吴文,监事,本人
248,2012-12-10,赵雁青,-20000,20.99,18163936,竞价交易,赵雁青,董事,本人
249,2012-12-07,邱玉文,-405691,20.52,42461841,竞价交易,邱玉文,董事,本人
250,2012-12-07,吴文,-50000,20.47,4885852,竞价交易,吴文,监事,本人
251,2012-12-07,赵雁青,-50000,20.52,18183936,竞价交易,赵雁青,董事,本人
252,2012-12-05,吴文,-100000,19.40,4935852,竞价交易,吴文,监事,本人
253,2012-11-28,邵根伙,500000,18.89,358540510,竞价交易,邵根伙,董事、高管,本人
254,2012-11-23,赵雁青,-17640,20.28,18233936,竞价交易,赵雁青,董事,本人
255,2012-11-19,邵根伙,428300,19.56,358040510,竞价交易,邵根伙,董事、高管,本人
256,2012-11-16,邵根伙,78054,19.50,357612210,竞价交易,邵根伙,董事、高管,本人
257,2012-09-24,邱玉文,-501000,20.58,42867532,竞价交易,邱玉文,董事,本人
258,2012-09-17,吴文,-36322,20.94,5035852,竞价交易,吴文,监事,本人
259,2012-09-14,吴文,-163678,20.95,5072174,竞价交易,吴文,监事,本人
260,2012-09-13,吴文,-200000,21.02,5235852,竞价交易,吴文,监事,本人
261,2012-09-07,邱玉文,-1635110,20.26,43368532,竞价交易,邱玉文,董事,本人
262,2012-07-05,赵雁青,-50000,21.00,18251576,竞价交易,赵雁青,董事,本人
263,2012-07-03,赵雁青,-10000,21.00,18301576,竞价交易,赵雁青,董事,本人
264,2012-06-08,邵根伙,899100,17.52,357534156,竞价交易,邵根伙,董事、高管,本人
265,2012-06-07,邵根伙,900,17.27,356635056,竞价交易,邵根伙,董事、高管,本人
266,2012-02-27,马强,700,33.11,1700,竞价交易,马强,证券事务代表,本人
267,2011-12-31,邱玉文,-722428,--,22501821,竞价交易、大宗交易,邱玉文,"副董事长,董事",本人
268,2011-12-31,吴文,-3036,--,2717926,竞价交易,吴文,"监事,监事会主席",本人
269,2011-12-31,赵雁青,-322348,--,9155788,竞价交易,赵雁青,董事,本人
270,2011-12-31,甄国振,-10000,--,15797077,竞价交易,甄国振,董事,本人
271,2011-09-08,吴文,-3000,36.50,2717926,竞价交易,吴文,监事,本人
272,2011-07-15,甄国生,-190001,35.98,--,竞价交易,甄国振,董事,兄弟姐妹
273,2011-07-06,甄国振,-10000,33.80,15797077,竞价交易,甄国振,董事,本人
274,2011-06-30,邱玉文,-722428,--,22501821,竞价交易、大宗交易,邱玉文,副董事长,本人
275,2011-06-30,赵雁青,-322348,--,9155788,竞价交易,赵雁青,董事,本人
276,2011-05-09,赵雁青,-322348,33.07,9155788,竞价交易,赵雁青,董事,本人
277,2011-04-25,邱玉文,-222428,34.25,22501821,竞价交易,邱玉文,董事,本人
278,2011-04-25,邱玉文,-500000,30.71,22501821,大宗交易,邱玉文,董事,本人
279,2010-04-28,付蓉,100,51.00,0,竞价交易,宋维平,高管,配偶
280,2010-04-09,彭辉,100,58.00,--,竞价交易,谈松林,监事,配偶
