,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
89,2015-06-09,傅建明,-500,20.58,54500,竞价交易,傅光明,董事、高管,兄弟姐妹
90,2015-06-08,傅建明,-95000,20.83,55000,竞价交易,傅光明,董事、高管,兄弟姐妹
91,2015-06-05,傅向明,-100000,20.14,480000,竞价交易,傅光明,董事、高管,兄弟姐妹
92,2015-05-14,傅文明,-10000,16.30,--,竞价交易,傅光明,董事、高管,兄弟姐妹
93,2015-05-13,严高荣,400,16.59,2400,竞价交易,严高荣,监事,本人
94,2015-05-12,严高荣,500,16.22,2000,竞价交易,严高荣,监事,本人
95,2015-05-12,严高荣,-500,16.27,2000,竞价交易,严高荣,监事,本人
96,2015-05-08,傅文明,10000,15.67,10000,竞价交易,傅光明,董事、高管,兄弟姐妹
97,2015-05-05,李文迹,-150000,18.00,1751286,竞价交易,李文迹,董事、高管,本人
98,2015-05-04,李文迹,-264696,17.82,1901286,竞价交易,李文迹,董事、高管,本人
99,2014-12-31,陈剑华,10000,--,210000,增持,陈剑华,副总经理、董事会秘书,本人
100,2014-12-31,陈榕,18000,--,963920,增持,陈榕,董事、副总经理;财务总监,本人
101,2014-12-31,傅细明,-210938,--,632812,减持,傅细明,董事、副总经理,本人
102,2014-12-31,李文迹,-721994,--,2165982,减持,李文迹,董事、副总经理;总畜牧师,本人
103,2014-12-31,刘亚彬,2000,--,2000,增持,刘亚彬,董事,本人
104,2014-12-31,严高荣,2000,--,2000,增持,严高荣,监事会主席,本人
105,2014-12-31,叶蔚,2000,--,2000,增持,叶蔚,监事,本人
106,2014-12-31,张玉勋,2000,--,2000,增持,张玉勋,监事,本人
107,2014-12-15,傅建明,-50000,13.76,150000,竞价交易,傅光明,董事、高管,兄弟姐妹
108,2014-11-13,李文迹,-101293,14.50,2165982,竞价交易,李文迹,董事、高管,本人
109,2014-11-12,李文迹,-620701,14.01,2267275,竞价交易,李文迹,董事、高管,本人
110,2014-09-03,傅细明,-210938,15.71,632812,竞价交易,傅细明,董事、高管,本人
111,2014-06-30,陈剑华,10000,--,210000,增持,陈剑华,副总经理、董事会秘书,本人
112,2014-06-30,陈榕,18000,--,963920,增持,陈榕,董事、副总经理、财务总监,本人
113,2014-06-30,傅细明,-353960,--,843750,减持,傅细明,董事、副总经理,本人
114,2014-06-30,刘亚彬,2000,--,2000,增持,刘亚彬,董事,本人
115,2014-06-30,严高荣,2000,--,2000,增持,严高荣,监事会主席,本人
116,2014-06-30,叶蔚,2000,--,2000,增持,叶蔚,监事,本人
117,2014-06-30,张玉勋,2000,--,2000,增持,张玉勋,监事,本人
118,2014-06-26,傅向明,-10000,11.26,580000,竞价交易,傅光明,董事、高管,兄弟姐妹
119,2014-05-13,傅文明,-400000,10.62,0,大宗交易,傅光明,董事、高管,兄弟姐妹
120,2014-05-09,陈榕,3000,11.12,963920,竞价交易,陈榕,董事、高管,本人
121,2014-05-09,傅露芳,1134200,11.11,3870257,竞价交易,傅芬芳,董事,兄弟姐妹
122,2014-05-09,傅文明,-50000,11.23,400000,竞价交易,傅光明,董事、高管,兄弟姐妹
123,2014-04-17,傅文明,-250000,10.38,450000,竞价交易,傅光明,董事、高管,兄弟姐妹
124,2014-04-15,傅文明,-100000,10.27,700000,竞价交易,傅光明,董事、高管,兄弟姐妹
125,2014-04-11,傅文明,-100000,9.41,800000,竞价交易,傅光明,董事、高管,兄弟姐妹
126,2014-03-13,傅文明,-15000,8.45,900000,竞价交易,傅光明,董事、高管,兄弟姐妹
127,2014-03-11,傅文明,-232710,8.32,915000,竞价交易,傅光明,董事、高管,兄弟姐妹
128,2014-03-10,傅文明,-50000,8.55,1147710,竞价交易,傅光明,董事、高管,兄弟姐妹
129,2014-03-06,傅露芳,1736057,8.16,2736057,竞价交易,傅芬芳,董事,兄弟姐妹
130,2014-03-05,陈剑华,10000,7.95,210000,竞价交易,陈剑华,董秘、高管、证券事务代表,本人
131,2014-03-05,陈榕,15000,7.90,960920,竞价交易,陈榕,董事、高管,本人
132,2014-03-05,傅露芳,1000000,7.96,1000000,竞价交易,傅芬芳,董事,兄弟姐妹
133,2014-03-05,刘亚彬,2000,7.95,2000,竞价交易,刘亚彬,董事,本人
134,2014-03-05,严高荣,2000,7.95,2000,竞价交易,严高荣,监事,本人
135,2014-03-05,叶蔚,2000,7.94,2000,竞价交易,叶蔚,监事,本人
136,2014-03-05,张玉勋,2000,7.95,2000,竞价交易,张玉勋,监事,本人
137,2013-12-31,傅文明,-1197710,--,1197710,减持,傅文明,董事,本人
138,2013-12-31,傅细明,-281250,--,843750,减持,傅细明,董事、副总经理,本人
139,2013-12-23,傅向明,-10000,9.10,590000,竞价交易,傅光明,董事、高管,兄弟姐妹
140,2013-11-18,傅细明,-281250,10.83,843750,竞价交易,傅细明,董事、高管,本人
141,2013-08-26,傅高明,-150000,11.20,350000,竞价交易,傅光明,董事、高管,兄弟姐妹
142,2013-05-29,傅建明,-50000,12.96,200000,竞价交易,傅光明,董事、高管,兄弟姐妹
143,2013-05-20,傅建明,-90000,12.87,250000,竞价交易,傅光明,董事、高管,兄弟姐妹
144,2013-05-17,傅建明,-4500,12.76,340000,竞价交易,傅光明,董事、高管,兄弟姐妹
145,2013-05-16,傅建明,-55000,12.55,344500,竞价交易,傅光明,董事、高管,兄弟姐妹
146,2013-05-15,傅建明,-500,12.36,399500,竞价交易,傅光明,董事、高管,兄弟姐妹
147,2013-05-13,傅文明,-110000,12.05,1197710,竞价交易,傅光明,董事、高管,兄弟姐妹
148,2013-05-13,傅文明,-280000,10.85,1197710,大宗交易,傅光明,董事、高管,兄弟姐妹
149,2013-05-10,傅文明,-7710,11.98,1587710,竞价交易,傅光明,董事、高管,兄弟姐妹
150,2013-05-10,傅文明,-300000,10.22,1587710,大宗交易,傅光明,董事、高管,兄弟姐妹
151,2013-05-08,傅文明,-500000,10.19,1895420,大宗交易,傅光明,董事、高管,兄弟姐妹
152,2012-12-31,傅细明,-375000,--,1125000,减持,傅细明,"董事,副总经理",本人
153,2012-12-17,傅细明,-375000,9.61,1125000,竞价交易,傅细明,董事、高管,本人
154,2012-12-12,傅高明,-56199,9.20,500000,竞价交易,傅光明,董事、高管,兄弟姐妹
155,2012-12-11,傅高明,-43801,9.35,556199,竞价交易,傅光明,董事、高管,兄弟姐妹
156,2012-10-22,傅高明,-100000,10.26,600000,竞价交易,傅光明,董事、高管,兄弟姐妹
157,2011-11-03,何秀华,-1000,16.65,--,竞价交易,何秀荣,董事,兄弟姐妹
158,2011-01-21,何秀华,-500,38.31,--,竞价交易,何秀荣,董事,兄弟姐妹
159,2010-12-31,陈榕,-10000,--,472960,二级市场卖出,陈榕,"副总经理,财务总监",本人
160,2010-12-31,李文迹,-78722,--,1443988,二级市场卖出,李文迹,"总畜牧师,董事,副总经理",本人
161,2010-12-23,陈榕,-10000,36.30,472960,竞价交易,陈榕,高管,本人
162,2010-12-21,何秀华,-500,37.60,--,竞价交易,何秀荣,董事,兄弟姐妹
163,2010-12-03,李文迹,-78722,32.70,1443988,竞价交易,李文迹,董事、高管,本人
164,2010-04-15,何秀华,1500,31.00,0,竞价交易,何秀荣,董事,兄弟姐妹
165,2009-11-26,李文晟,500,25.63,0,竞价交易,李文迹,高管、董事,兄弟姐妹
166,2009-11-26,李文晟,500,25.50,0,竞价交易,李文迹,高管、董事,兄弟姐妹
