,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
56,2017-06-30,曹治年,142600,--,1790000,增持,曹治年,董事、常务副总经理、财务负责人,本人
57,2017-06-30,褚柯,182900,--,1281168,增持,褚柯,监事会主席,本人
58,2017-06-30,李付强,102100,--,1749500,增持,李付强,监事,本人
59,2017-06-30,秦军,63700,--,63700,增持,秦军,副总经理、董事会秘书,本人
60,2017-06-30,苏党林,102100,--,1749500,增持,苏党林,副总经理,本人
61,2017-06-30,王华同,102100,--,102100,增持,王华同,副总经理,本人
62,2017-06-30,张春武,-22900,--,1349936,减持,张春武,董事,本人
63,2017-06-01,鲁好平,1000,23.80,--,竞价交易,鲁香莉,监事,兄弟姐妹
64,2017-05-25,钱小鹏,400,23.18,--,竞价交易,钱瑛,董事,兄弟姐妹
65,2017-05-24,钱伟,200,23.23,--,竞价交易,钱瑛,董事,兄弟姐妹
66,2017-05-24,钱小鹏,10900,23.22,--,竞价交易,钱瑛,董事,兄弟姐妹
67,2017-05-18,杨瑞华,67800,25.05,--,竞价交易,曹治年,董事、高管,配偶
68,2017-05-17,杨瑞华,62442,25.01,--,竞价交易,曹治年,董事、高管,配偶
69,2017-03-14,曹玉龙,6800,26.54,--,竞价交易,曹治年,董事、高管,父母
70,2017-03-07,卢丽萍,37500,26.66,--,竞价交易,秦军,董秘、高管,配偶
71,2017-02-16,卢丽萍,49600,24.20,--,竞价交易,秦军,董秘、高管,配偶
72,2017-02-15,徐玉梅,20600,24.14,--,竞价交易,苏党林,高管,配偶
73,2017-02-08,卢丽萍,50500,23.74,--,竞价交易,秦军,董秘、高管,配偶
74,2017-02-03,卢丽萍,105800,23.63,--,竞价交易,秦军,董秘、高管,配偶
75,2017-01-26,李楠,10000,24.10,--,竞价交易,褚柯,监事,配偶
76,2017-01-26,卢丽萍,5300,24.15,--,竞价交易,秦军,董秘、高管,配偶
77,2017-01-23,李楠,800,23.73,--,竞价交易,褚柯,监事,配偶
78,2017-01-13,苏党林,27200,23.50,1749500,竞价交易,苏党林,高管,本人
79,2017-01-13,王华同,102100,23.49,102100,竞价交易,王华同,高管,本人
80,2017-01-12,曹治年,148800,23.50,1790000,竞价交易,曹治年,董事、高管,本人
81,2017-01-12,曹治年,-6200,23.51,1790000,竞价交易,曹治年,董事、高管,本人
82,2017-01-12,褚柯,182900,23.50,1281168,竞价交易,褚柯,监事,本人
83,2017-01-12,李付强,102100,23.50,1749500,竞价交易,李付强,监事,本人
84,2017-01-12,卢丽萍,76700,23.50,--,竞价交易,秦军,董秘、高管,配偶
85,2017-01-12,秦军,63700,23.50,63700,竞价交易,秦军,董秘、高管,本人
86,2017-01-12,苏党林,74900,23.50,1722300,竞价交易,苏党林,高管,本人
87,2017-01-12,杨瑞华,297700,23.50,--,竞价交易,曹治年,董事、高管,配偶
88,2016-07-11,鲁好欣,100,25.83,--,竞价交易,鲁香莉,监事,兄弟姐妹
89,2016-01-21,王学珉,1000,41.88,--,竞价交易,张春武,董事、证券事务代表,配偶
90,2015-12-24,钱瑛,657462,--,7521620,增发,钱瑛,董事,本人
91,2015-12-24,秦英林,9861933,--,246043873,增发,秦英林,"董事长,总经理",本人
92,2015-07-30,钱运鹏,-8000,76.44,6324052,竞价交易,钱瑛,董事,兄弟姐妹
93,2015-07-16,徐玉梅,-2000,54.89,135282,竞价交易,苏党林,高管,配偶
94,2015-06-30,曹治年,411850,--,823700,不详,曹治年,"董事,常务副总经理,财务负责人",本人
95,2015-06-30,褚柯,274567,--,549134,不详,褚柯,监事会主席,本人
96,2015-06-30,李付强,411850,--,823700,不详,李付强,监事,本人
97,2015-06-30,钱瑛,3432079,--,6864158,不详,钱瑛,董事,本人
98,2015-06-30,秦英林,118090970,--,236181940,不详,秦英林,"董事长,总经理",本人
99,2015-06-30,苏党林,411850,--,823700,不详,苏党林,副总经理,本人
100,2015-06-30,张春武,343209,--,686418,不详,张春武,董事,本人
101,2015-06-30,张明波,171604,--,343208,不详,张明波,董事,本人
102,2014-12-31,曹治年,-69209,--,411850,减持,曹治年,董事、常务副总经理、财务负责人,本人
103,2014-12-31,褚柯,-46139,--,274567,减持,褚柯,监事会主席,本人
104,2014-12-31,李付强,-69209,--,411850,减持,李付强,监事,本人
105,2014-12-31,钱瑛,-576740,--,3432079,减持,钱瑛,董事,本人
106,2014-12-31,秦英林,-19844488,--,118090970,减持,秦英林,董事长、总经理,本人
107,2014-12-31,苏党林,-69209,--,411850,减持,苏党林,副总经理,本人
108,2014-12-31,张春武,-57674,--,343209,减持,张春武,董事,本人
109,2014-12-31,张明波,-28837,--,171604,减持,张明波,董事、财务总监,本人
110,2014-06-30,曹治年,-69209,--,411850,减持,曹治年,董事、常务副总经理,本人
111,2014-06-30,褚柯,-46139,--,274567,减持,褚柯,监事会主席,本人
112,2014-06-30,李付强,-69209,--,411850,减持,李付强,监事,本人
113,2014-06-30,钱瑛,-576740,--,3432079,减持,钱瑛,董事,本人
114,2014-06-30,秦英林,-19844488,--,118090970,减持,秦英林,董事长、总经理,本人
115,2014-06-30,苏党林,-69209,--,411850,减持,苏党林,副总经理,本人
116,2014-06-30,张春武,-57674,--,343209,减持,张春武,董事、副总经理、董事会秘书,本人
117,2014-06-30,张明波,-28837,--,171604,减持,张明波,董事、财务总监,本人
