,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
59,2014-02-10,丁兴江,-10000,16.77,604168,竞价交易,丁兴江,董事,本人
60,2014-02-10,邹国祥,-160000,16.66,1139326,竞价交易,邹国祥,董事,本人
61,2014-02-07,张斌,-447894,16.07,1343682,竞价交易,张斌,监事,本人
62,2013-11-20,丁兴江,-20000,17.01,614168,竞价交易,丁兴江,董事,本人
63,2013-10-30,丁兴江,-12000,16.56,634168,竞价交易,丁兴江,董事,本人
64,2013-10-28,丁兴江,-17000,17.76,646168,竞价交易,丁兴江,董事,本人
65,2013-10-25,丁兴江,-21000,18.28,663168,竞价交易,丁兴江,董事,本人
66,2013-10-24,丁兴江,-20000,17.56,684168,竞价交易,丁兴江,董事,本人
67,2013-09-10,张斌,-59936,15.26,1791576,竞价交易,张斌,监事,本人
68,2013-09-06,丁兴江,-34724,13.10,704168,竞价交易,丁兴江,董事,本人
69,2013-05-27,张斌,-200000,15.04,1851512,竞价交易,张斌,监事,本人
70,2013-05-15,张斌,-64300,26.69,1025756,竞价交易,张斌,监事,本人
71,2013-04-24,张斌,-24328,25.87,1090056,竞价交易,张斌,监事,本人
72,2013-03-04,邹国祥,-29955,28.49,649663,竞价交易,邹国祥,董事,本人
73,2013-03-01,邹国祥,-12600,28.23,679618,竞价交易,邹国祥,董事,本人
74,2013-01-15,张斌,-70000,24.40,1114384,竞价交易,张斌,监事,本人
75,2013-01-15,邹国祥,-43000,24.24,692218,竞价交易,邹国祥,董事,本人
76,2013-01-08,陈磊,-10000,22.73,327314,竞价交易,陈磊,董事,本人
77,2013-01-08,张斌,-10000,22.20,1184384,竞价交易,张斌,监事,本人
78,2013-01-08,邹国祥,-131000,22.34,735218,竞价交易,邹国祥,董事,本人
79,2012-12-25,邹国祥,-30000,17.57,866218,竞价交易,邹国祥,董事,本人
80,2012-11-19,丁兴江,-30000,17.33,369446,竞价交易,丁兴江,董事,本人
81,2012-11-02,丁兴江,-22200,16.95,399446,竞价交易,丁兴江,董事,本人
82,2012-11-01,张斌,-280000,14.49,1194384,大宗交易,张斌,监事,本人
83,2012-07-06,沈祚萍,-10000,22.15,10000,竞价交易,张春霖,董事、高管,配偶
84,2012-06-06,沈祚萍,10000,--,20000,竞价交易,张春霖,董事、高管,配偶
85,2011-12-07,沈祚萍,10000,26.60,0,竞价交易,张春霖,董事、高管,配偶
