,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
68,2019-07-15,何维光,-200000,40.00,57287433,竞价交易,何维光,监事,本人
69,2019-07-15,伍政维,-170500,40.05,17740070,竞价交易,伍政维,监事,本人
70,2019-07-15,严莹莹,-13700,40.50,--,竞价交易,严居能,董事,子女
71,2019-07-01,黎三妹,26900,36.00,--,竞价交易,梁志雄,高管,配偶
72,2019-06-30,陈瑞爱,-100000,--,10454625,不详,陈瑞爱,副总裁,本人
73,2019-06-30,林建兴,-200000,--,930400,不详,林建兴,财务总监,本人
74,2019-06-30,罗旭芳,-200000,--,12474268,不详,罗旭芳,副总裁,本人
75,2019-06-30,梅锦方,-60000,--,1257600,不详,梅锦方,"副总裁,董事会秘书",本人
76,2019-06-30,伍政维,-666968,--,17910570,不详,伍政维,"职工监事,监事会主席",本人
77,2019-06-30,叶京华,-1432000,--,31218259,不详,叶京华,副总裁,本人
78,2019-06-26,黎三妹,51100,36.08,--,竞价交易,梁志雄,高管,配偶
79,2019-06-26,严志豪,50000,35.85,--,竞价交易,严居能,董事,子女
80,2019-06-25,严莹莹,13700,36.46,--,竞价交易,严居能,董事,子女
81,2019-06-21,梅锦方,-50000,38.27,1257600,竞价交易,梅锦方,董秘、高管,本人
82,2019-06-14,黄金兰,-300,39.23,--,竞价交易,黄松德,董事,兄弟姐妹
83,2019-06-14,伍政维,-30000,40.26,17910570,竞价交易,伍政维,监事,本人
84,2019-06-14,余国莲,-6000,40.22,--,竞价交易,林建兴,高管,配偶
85,2019-06-14,郑金带,-75200,40.00,--,竞价交易,何维光,监事,配偶
86,2019-06-13,伍政维,-159200,39.31,17940570,竞价交易,伍政维,监事,本人
87,2019-06-13,余国莲,-6000,39.30,--,竞价交易,林建兴,高管,配偶
88,2019-06-13,张敏秀,-100,39.88,--,竞价交易,张祥斌,监事,兄弟姐妹
89,2019-06-13,郑金带,-26900,40.00,--,竞价交易,何维光,监事,配偶
90,2019-06-11,林建兴,-200000,38.02,930400,竞价交易,林建兴,财务总监,本人
91,2019-06-11,罗旭芳,-200000,37.63,12474268,竞价交易,罗旭芳,高管,本人
92,2019-06-11,梅锦方,-10000,38.03,1307600,竞价交易,梅锦方,董秘、高管,本人
93,2019-05-09,伍思凝,7900,35.25,--,竞价交易,伍政维,监事,子女
94,2019-05-09,严安,10000,34.90,--,竞价交易,严居然,董事、高管,兄弟姐妹
95,2019-05-08,伍思凝,140000,35.49,--,竞价交易,伍政维,监事,子女
96,2019-05-08,严安,13000,35.00,--,竞价交易,严居然,董事、高管,兄弟姐妹
97,2019-05-07,严安,13000,38.26,--,竞价交易,严居然,董事、高管,兄弟姐妹
98,2019-04-30,伍政维,-226800,40.51,18099770,竞价交易,伍政维,监事,本人
99,2019-04-30,叶京华,-500000,40.82,31218259,竞价交易,叶京华,高管,本人
100,2019-04-29,伍政维,-150968,41.11,18326570,竞价交易,伍政维,监事,本人
101,2019-04-29,叶京华,-932000,40.58,31718259,竞价交易,叶京华,高管,本人
102,2019-04-25,陈瑞爱,-10000,43.00,10454625,竞价交易,陈瑞爱,副总裁,本人
103,2019-04-09,严安,1000,39.84,--,竞价交易,严居然,董事、高管,兄弟姐妹
104,2019-03-08,陈瑞爱,-10000,39.80,10464625,竞价交易,陈瑞爱,副总裁,本人
105,2019-03-08,何伯娇,-20000,39.65,--,竞价交易,何维光,监事,兄弟姐妹
106,2019-03-08,黄金兰,-75000,39.80,--,竞价交易,黄松德,董事,兄弟姐妹
107,2019-03-08,黎三妹,-1000000,39.98,--,竞价交易,梁志雄,高管,配偶
108,2019-03-08,黎少芬,-760000,39.53,--,竞价交易,黎少松,董事、高管,兄弟姐妹
109,2019-03-08,梅琪芳,-20000,39.53,--,竞价交易,梅锦方,董秘、高管,兄弟姐妹
110,2019-03-08,伍彩欣,-10000,40.02,--,竞价交易,伍政维,监事,兄弟姐妹
111,2019-03-08,伍思凝,-70000,40.23,--,竞价交易,伍政维,监事,子女
112,2019-03-08,严志豪,-203900,40.00,--,竞价交易,严居能,董事,子女
113,2019-03-08,郑金带,-100000,39.50,--,竞价交易,何维光,监事,配偶
114,2019-03-08,钟超连,-103100,39.70,--,竞价交易,叶京华,高管,配偶
115,2019-03-07,何伯娇,-10000,39.50,--,竞价交易,何维光,监事,兄弟姐妹
116,2019-03-07,叶慧唯,-100,39.50,--,竞价交易,叶京华,高管,子女
117,2019-03-06,郑金带,-100000,39.00,--,竞价交易,何维光,监事,配偶
118,2019-03-05,陈瑞爱,-20000,38.40,10474625,竞价交易,陈瑞爱,副总裁,本人
119,2019-03-05,何伯娇,-20000,38.65,--,竞价交易,何维光,监事,兄弟姐妹
120,2019-03-05,伍思凝,-50000,38.20,--,竞价交易,伍政维,监事,子女
121,2019-03-04,陈瑞爱,-20000,34.80,10494625,竞价交易,陈瑞爱,副总裁,本人
122,2019-03-04,何伯娇,-50000,35.36,--,竞价交易,何维光,监事,兄弟姐妹
123,2019-03-04,梁晴斐,-100000,35.88,--,竞价交易,梁志雄,高管,子女
124,2019-03-04,梁晴雯,-100000,35.91,--,竞价交易,梁志雄,高管,子女
125,2019-03-01,黄金间,156300,32.95,--,竞价交易,黄伯昌,监事,兄弟姐妹
126,2019-03-01,黄金兰,-171200,32.39,--,竞价交易,黄松德,董事,兄弟姐妹
127,2019-03-01,钟超连,-200000,32.57,--,竞价交易,叶京华,高管,配偶
128,2019-02-28,黄金兰,-3700,31.77,--,竞价交易,黄松德,董事,兄弟姐妹
129,2019-02-27,冯小兰,-115300,32.96,--,竞价交易,黄松德,董事,配偶
130,2019-02-27,黄金间,100000,32.50,--,竞价交易,黄伯昌,监事,兄弟姐妹
131,2019-02-27,郑金带,-200000,33.02,--,竞价交易,何维光,监事,配偶
132,2019-02-26,陈瑞爱,-20000,33.50,10514625,竞价交易,陈瑞爱,副总裁,本人
133,2019-02-26,广东筠业投资有限公司,-6791600,32.57,--,竞价交易,温鹏程,董事,受控法人
134,2019-02-26,黄金间,300000,33.75,--,竞价交易,黄伯昌,监事,兄弟姐妹
135,2019-02-26,伍翠珍,-2560000,30.02,--,大宗交易,温鹏程,董事,配偶
136,2019-02-25,陈瑞爱,-20000,32.29,10534625,竞价交易,陈瑞爱,副总裁,本人
137,2019-02-25,广东筠业投资有限公司,-3396600,32.43,--,竞价交易,温鹏程,董事,受控法人
138,2019-02-25,伍翠珍,-6080000,30.78,--,大宗交易,温鹏程,董事,配偶
139,2019-02-25,钟超连,-180000,32.32,--,竞价交易,叶京华,高管,配偶
140,2019-02-21,叶慧唯,100,34.09,--,竞价交易,叶京华,高管,子女
141,2019-02-11,梁志强,-385700,30.38,--,竞价交易,梁志雄,高管,兄弟姐妹
142,2019-02-01,郑金带,-100000,28.17,--,竞价交易,何维光,监事,配偶
143,2019-01-30,伍政维,-100000,28.07,18477538,竞价交易,伍政维,监事,本人
144,2019-01-30,郑金带,-100000,28.00,--,竞价交易,何维光,监事,配偶
145,2019-01-28,陈树养,-76500,27.93,--,竞价交易,陈瑞爱,高管,兄弟姐妹
146,2019-01-22,黎少芬,300000,26.82,--,竞价交易,黎少松,董事、高管,兄弟姐妹
147,2019-01-18,陈浩,-70000,28.00,--,竞价交易,温小琼,董事、高管,子女
148,2019-01-16,陈晓韵,-50000,28.00,--,竞价交易,温小琼,董事、高管,子女
149,2019-01-14,严志豪,-50000,28.29,--,竞价交易,严居能,董事,子女
150,2019-01-09,黄新兰,-53400,28.00,--,竞价交易,黄松德,董事,兄弟姐妹
151,2019-01-09,伍思凝,-30000,28.08,--,竞价交易,伍政维,监事,子女
152,2019-01-09,严莹莹,-262500,27.91,--,竞价交易,严居能,董事,子女
153,2019-01-08,陈树养,-100000,27.50,--,竞价交易,陈瑞爱,高管,兄弟姐妹
154,2018-12-31,陈峰,180000,--,11592726,不详,陈峰,副总裁,本人
155,2018-12-31,陈瑞爱,180000,--,10554625,不详,陈瑞爱,副总裁,本人
156,2018-12-31,陈志强,-1000000,--,10753280,减持,陈志强,股东监事,本人
157,2018-12-31,傅明亮,-1907467,--,6106882,减持,傅明亮,职工监事(离任),本人
158,2018-12-31,何维光,180000,--,57487433,不详,何维光,股东监事,本人
159,2018-12-31,黄松德,440000,--,76638157,不详,黄松德,董事,本人
160,2018-12-31,黎沃灿,440000,--,132106089,不详,黎沃灿,董事(离任),本人
161,2018-12-31,梁志雄,180000,--,85543750,不详,梁志雄,副总裁,本人
162,2018-12-31,林建兴,180000,--,1130400,不详,林建兴,财务总监,本人
163,2018-12-31,罗旭芳,180000,--,12674268,不详,罗旭芳,副总裁,本人
164,2018-12-31,梅锦方,180000,--,1317600,不详,梅锦方,"副总裁,董事会秘书",本人
165,2018-12-31,伍政维,-158300,--,18577538,减持,伍政维,"职工监事,监事会主席",本人
166,2018-12-31,严居能,440000,--,106364473,不详,严居能,董事,本人
167,2018-12-31,严居然,440000,--,148966882,不详,严居然,"董事,总裁",本人
168,2018-12-31,叶京华,180000,--,32650259,不详,叶京华,副总裁,本人
169,2018-12-31,张祥斌,-5949214,--,18409826,减持,张祥斌,职工监事,本人
170,2018-12-26,钟超连,-40000,26.36,--,竞价交易,叶京华,高管,配偶
171,2018-12-25,钟超连,-180000,26.33,--,竞价交易,叶京华,高管,配偶
172,2018-12-24,钟超连,-60000,26.16,--,竞价交易,叶京华,高管,配偶
173,2018-12-14,黎少芬,300000,25.20,--,竞价交易,黎少松,董事、高管,兄弟姐妹
174,2018-12-05,傅明亮,-100000,26.52,6106882,竞价交易,傅明亮,监事,本人
175,2018-12-05,伍政维,-100000,26.54,18577500,竞价交易,伍政维,监事,本人
176,2018-12-05,郑金带,-200000,26.20,--,竞价交易,何维光,高管,配偶
177,2018-12-04,傅明亮,-36000,26.30,6206882,竞价交易,傅明亮,监事,本人
178,2018-12-04,黄恩兰,-28800,26.25,--,竞价交易,黄伯昌,监事,兄弟姐妹
179,2018-12-04,黎少芬,100000,25.98,--,竞价交易,黎沃灿,董事,子女
180,2018-12-03,郑金带,-200000,26.20,--,竞价交易,何维光,高管,配偶
181,2018-11-30,傅剑芳,-1500,25.51,--,竞价交易,傅明亮,监事,兄弟姐妹
182,2018-11-30,傅明亮,-40000,25.40,6242882,竞价交易,傅明亮,监事,本人
183,2018-11-29,傅明亮,-236680,25.47,6282882,竞价交易,傅明亮,监事,本人
184,2018-11-29,黄金兰,-57100,25.46,--,竞价交易,黄松德,董事,兄弟姐妹
185,2018-11-28,陈志强,-694000,24.70,10753280,竞价交易,陈志强,监事,本人
186,2018-11-28,傅明亮,-750000,24.63,6519562,竞价交易,傅明亮,监事,本人
187,2018-11-28,梁菊英,-284100,21.83,--,竞价交易,梁志雄,高管,兄弟姐妹
188,2018-11-27,陈志强,-306000,24.36,11447280,竞价交易,陈志强,监事,本人
189,2018-11-26,傅明亮,-85000,24.45,7269562,竞价交易,傅明亮,监事,本人
190,2018-11-26,梁菊英,-300000,21.74,--,大宗交易,梁志雄,高管,兄弟姐妹
191,2018-11-16,傅明亮,-20000,25.00,7354562,竞价交易,傅明亮,监事,本人
192,2018-11-15,傅明亮,-25200,24.99,7374562,竞价交易,傅明亮,监事,本人
193,2018-11-15,梁菊英,-40000,25.25,--,竞价交易,梁志雄,高管,兄弟姐妹
194,2018-11-14,傅明亮,-99000,25.06,7399762,竞价交易,傅明亮,监事,本人
195,2018-11-13,黎洪灿,-600000,24.75,--,竞价交易,黎沃灿,董事,兄弟姐妹
196,2018-11-13,伍彩欣,-38000,24.95,--,竞价交易,伍政维,监事,兄弟姐妹
197,2018-11-12,黎洪灿,-1500000,24.11,--,竞价交易,黎沃灿,董事,兄弟姐妹
198,2018-11-09,冯小兰,-279300,22.36,--,大宗交易,黄松德,董事,配偶
199,2018-11-06,冯小兰,-228000,24.96,--,竞价交易,黄松德,董事,配偶
200,2018-11-06,梁晴雯,-200000,24.98,--,竞价交易,梁志雄,高管,子女
201,2018-11-05,冯小兰,-323562,25.06,--,竞价交易,黄松德,董事,配偶
202,2018-11-05,冯小兰,-445500,22.43,--,大宗交易,黄松德,董事,配偶
203,2018-11-02,冯小兰,-21600,25.02,--,竞价交易,黄松德,董事,配偶
204,2018-11-02,冯小兰,-454545,22.00,--,大宗交易,黄松德,董事,配偶
205,2018-11-01,黎少芬,-400000,24.61,--,竞价交易,黎沃灿,董事,子女
206,2018-10-31,伍彩欣,-38031,24.57,--,竞价交易,伍政维,监事,兄弟姐妹
207,2018-10-31,钟超连,-270000,24.82,--,竞价交易,叶京华,高管,配偶
208,2018-10-29,冯小兰,-835125,25.25,--,竞价交易,黄松德,董事,配偶
209,2018-10-29,傅一鸣,-3486,25.20,--,竞价交易,傅明亮,监事,子女
210,2018-10-29,梅琪芳,-20000,25.27,--,竞价交易,梅锦方,董秘、高管,兄弟姐妹
211,2018-10-29,钟超连,-100000,25.10,--,竞价交易,叶京华,高管,配偶
212,2018-09-17,叶锐,-2000,22.20,--,竞价交易,叶京华,高管,兄弟姐妹
213,2018-09-11,冯小兰,-110500,22.18,--,竞价交易,黄松德,董事,配偶
214,2018-09-10,冯小兰,-129904,22.08,--,竞价交易,黄松德,董事,配偶
215,2018-09-06,黎少芬,300000,21.00,--,竞价交易,黎沃灿,董事,子女
216,2018-09-05,黎少芬,100000,20.84,--,竞价交易,黎沃灿,董事,子女
217,2018-08-31,叶锐,-1500,20.80,--,竞价交易,叶京华,高管,兄弟姐妹
218,2018-08-28,梅思哲,-6400,20.77,--,竞价交易,梅锦方,董秘、高管,子女
219,2018-08-24,叶锐,1500,20.00,--,竞价交易,叶京华,高管,兄弟姐妹
220,2018-08-20,陈浩,68500,20.56,--,竞价交易,温小琼,董事、高管,子女
221,2018-08-17,陈浩,139860,20.86,--,竞价交易,温小琼,董事、高管,子女
222,2018-08-17,叶锐,2000,20.90,--,竞价交易,叶京华,高管,兄弟姐妹
223,2018-06-30,陈峰,180000,--,11592726,股权激励,陈峰,副总裁,本人
224,2018-06-30,陈瑞爱,180000,--,10554625,股权激励,陈瑞爱,副总裁,本人
225,2018-06-30,傅明亮,-515587,--,7498762,减持,傅明亮,职工监事,本人
226,2018-06-30,何维光,180000,--,57487433,股权激励,何维光,副总裁,本人
227,2018-06-30,黄松德,440000,--,76638157,股权激励,黄松德,董事,本人
228,2018-06-30,黎沃灿,440000,--,132106089,股权激励,黎沃灿,董事,本人
229,2018-06-30,梁志雄,180000,--,85543750,股权激励,梁志雄,副总裁,本人
230,2018-06-30,林建兴,180000,--,1130400,股权激励,林建兴,财务总监,本人
231,2018-06-30,罗旭芳,180000,--,12674268,股权激励,罗旭芳,副总裁,本人
232,2018-06-30,梅锦方,180000,--,1317600,股权激励,梅锦方,"副总裁,董事会秘书",本人
233,2018-06-30,伍政维,-58300,--,18677538,减持,伍政维,"职工监事,监事会主席",本人
234,2018-06-30,严居能,440000,--,106364473,股权激励,严居能,董事,本人
235,2018-06-30,严居然,440000,--,148966882,股权激励,严居然,"董事,总裁",本人
236,2018-06-30,叶京华,180000,--,32650259,股权激励,叶京华,副总裁,本人
237,2018-06-27,梁菊英,-200000,19.00,--,大宗交易,梁志雄,高管,兄弟姐妹
238,2018-06-27,叶锐,2600,21.30,--,竞价交易,叶京华,高管,兄弟姐妹
239,2018-06-26,梁菊英,-300000,19.10,--,大宗交易,梁志雄,高管,兄弟姐妹
240,2018-05-31,伍政维,-58300,24.00,18677538,竞价交易,伍政维,监事,本人
241,2018-05-23,傅明亮,-30000,24.60,7498762,竞价交易,傅明亮,监事,本人
242,2018-05-22,傅明亮,-101924,24.25,7528762,竞价交易,傅明亮,监事,本人
243,2018-05-22,梁菊莲,-5000,24.30,--,竞价交易,梁志雄,高管,兄弟姐妹
244,2018-05-21,傅明亮,-50000,23.86,7630686,竞价交易,傅明亮,监事,本人
245,2018-05-17,傅明亮,-50000,24.03,7680686,竞价交易,傅明亮,监事,本人
246,2018-05-16,陈浩,-100000,23.24,--,竞价交易,温小琼,董事、高管,子女
247,2018-05-14,钟超连,-170000,22.84,--,竞价交易,叶京华,高管,配偶
248,2018-05-11,钟超连,-160000,21.81,--,竞价交易,叶京华,高管,配偶
249,2018-05-10,钟超连,-130000,21.58,--,竞价交易,叶京华,高管,配偶
250,2018-05-09,钟超连,-296200,21.56,--,竞价交易,叶京华,高管,配偶
251,2018-05-08,钟超连,-193800,21.46,--,竞价交易,叶京华,高管,配偶
252,2018-05-07,钟超连,-194800,21.47,--,竞价交易,叶京华,高管,配偶
253,2018-05-02,梅思哲,6400,20.73,--,竞价交易,梅锦方,董秘,子女
254,2018-03-05,陈晓韵,3400,22.00,--,竞价交易,温小琼,董事、高管,子女
255,2018-02-12,梁菊莲,5000,22.23,--,竞价交易,梁志雄,高管,兄弟姐妹
256,2018-02-09,陈浩,100000,22.26,--,竞价交易,温小琼,董事、高管,子女
257,2018-02-09,严志豪,150000,22.00,--,竞价交易,严居能,董事,子女
258,2018-02-06,陈晓韵,37700,23.52,--,竞价交易,温小琼,董事、高管,子女
259,2018-01-25,傅明亮,-2463,27.33,7730686,竞价交易,傅明亮,监事,本人
260,2018-01-22,梅琪芳,-1000,26.58,--,竞价交易,梅锦方,董秘,兄弟姐妹
261,2018-01-11,傅明亮,-190200,26.54,7733149,竞价交易,傅明亮,监事,本人
262,2018-01-10,傅明亮,-91000,26.49,7923349,竞价交易,傅明亮,监事,本人
263,2017-12-31,傅明亮,1141558,--,8014349,增持,傅明亮,职工监事,本人
264,2017-12-31,罗旭芳,2131128,--,12494268,增持,罗旭芳,副总裁,本人
265,2017-12-31,温志芬,21685706,--,126208835,增持,温志芬,董事长,本人
266,2017-12-29,温淑颖,83644,23.90,--,竞价交易,温志芬,董事,子女
267,2017-12-28,傅明亮,-28800,24.16,8014349,竞价交易,傅明亮,监事,本人
268,2017-12-26,温淑颖,93500,23.88,--,竞价交易,温志芬,董事,子女
269,2017-12-22,傅明亮,-36000,24.30,8043149,竞价交易,傅明亮,监事,本人
270,2017-12-21,梁菊英,-500000,21.85,--,大宗交易,梁志雄,高管,兄弟姐妹
271,2017-12-20,傅明亮,-14400,24.13,8079149,竞价交易,傅明亮,监事,本人
272,2017-12-14,严志豪,163900,23.92,--,竞价交易,严居能,董事,子女
273,2017-12-14,严志杰,142000,24.26,--,竞价交易,严居能,董事,子女
274,2017-12-12,严志豪,100000,24.30,--,竞价交易,严居能,董事,子女
275,2017-12-01,傅明亮,-121800,24.81,8093549,竞价交易,傅明亮,监事,本人
276,2017-11-30,严志杰,64291,23.99,--,竞价交易,严居能,董事,子女
277,2017-11-28,傅明亮,-32000,24.60,8215349,竞价交易,傅明亮,监事,本人
278,2017-11-20,梁菊英,-20000,27.50,--,竞价交易,梁志雄,高管,兄弟姐妹
279,2017-11-20,严志豪,-200000,27.50,--,竞价交易,严居能,董事,子女
280,2017-11-17,梁菊英,-30000,27.12,--,竞价交易,梁志雄,高管,兄弟姐妹
281,2017-11-16,梁菊英,-70000,26.24,--,竞价交易,梁志雄,高管,兄弟姐妹
282,2017-11-09,梁菊英,-130000,25.13,--,竞价交易,梁志雄,高管,兄弟姐妹
283,2017-11-08,梁菊英,-50000,25.30,--,竞价交易,梁志雄,高管,兄弟姐妹
284,2017-11-06,梁菊英,-100000,25.25,--,竞价交易,梁志雄,高管,兄弟姐妹
285,2017-09-22,陈浩,209900,22.26,--,竞价交易,温小琼,董事、高管,子女
286,2017-09-22,陈晓韵,30000,22.05,--,竞价交易,温小琼,董事、高管,子女
287,2017-09-22,梁晴斐,53200,22.57,--,竞价交易,梁志雄,高管,子女
288,2017-09-22,梁晴雯,118500,22.57,--,竞价交易,梁志雄,高管,子女
289,2017-09-22,温淑颖,100000,22.09,--,竞价交易,温志芬,董事,子女
290,2017-09-21,梁晴斐,120000,22.72,--,竞价交易,梁志雄,高管,子女
291,2017-09-21,梁晴雯,100000,22.72,--,竞价交易,梁志雄,高管,子女
292,2017-09-20,陈晓韵,34300,22.55,--,竞价交易,温小琼,董事、高管,子女
293,2017-09-20,梁晴斐,200000,22.56,--,竞价交易,梁志雄,高管,子女
294,2017-09-20,梁晴雯,35504,22.52,--,竞价交易,梁志雄,高管,子女
295,2017-09-19,梁晴雯,120000,22.57,--,竞价交易,梁志雄,高管,子女
296,2017-09-18,温淑颖,21637,22.55,--,竞价交易,温志芬,董事,子女
297,2017-09-14,陈晓韵,10000,22.51,--,竞价交易,温小琼,董事、高管,子女
298,2017-09-13,陈浩,265600,22.55,--,竞价交易,温小琼,董事、高管,子女
299,2017-09-13,陈晓韵,75300,22.58,--,竞价交易,温小琼,董事、高管,子女
300,2017-09-13,温淑颖,100000,22.44,--,竞价交易,温志芬,董事,子女
301,2017-09-12,陈浩,292200,22.66,--,竞价交易,温小琼,董事、高管,子女
302,2017-09-12,陈晓韵,135000,22.65,--,竞价交易,温小琼,董事、高管,子女
303,2017-09-12,严广宽,20000,22.72,--,竞价交易,严居然,董事、高管,子女
304,2017-09-08,陈浩,100000,22.70,--,竞价交易,温小琼,董事、高管,子女
305,2017-09-08,陈晓韵,11400,22.70,--,竞价交易,温小琼,董事、高管,子女
306,2017-09-08,严广宽,100000,22.75,--,竞价交易,严居然,董事、高管,子女
307,2017-09-07,陈浩,87700,22.70,--,竞价交易,温小琼,董事、高管,子女
308,2017-09-07,陈晓韵,86900,22.69,--,竞价交易,温小琼,董事、高管,子女
309,2017-09-05,严广洪,20000,22.85,--,竞价交易,严居然,董事、高管,子女
310,2017-09-04,陈浩,84472,22.59,--,竞价交易,温小琼,董事、高管,子女
311,2017-09-04,陈晓韵,179400,22.66,--,竞价交易,温小琼,董事、高管,子女
