,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
98,2014-12-31,周健,9917400,--,9917400,增持,周健,董事长(离任),本人
99,2013-06-27,正邦集团有限公司,136300,6.09,175485305,竞价交易,林印孙,董事,受控法人
100,2013-06-26,正邦集团有限公司,184700,6.03,175349005,竞价交易,林印孙,董事,受控法人
101,2013-06-25,正邦集团有限公司,206210,6.04,175164305,竞价交易,林印孙,董事,受控法人
102,2013-06-21,正邦集团有限公司,324760,6.53,174958095,竞价交易,林印孙,董事,受控法人
103,2013-06-13,正邦集团有限公司,135000,6.49,174633335,竞价交易,林印孙,董事,受控法人
104,2013-06-07,正邦集团有限公司,66108,6.68,174498335,竞价交易,林印孙,董事,受控法人
105,2013-06-06,正邦集团有限公司,260110,6.68,174432227,竞价交易,林印孙,董事,受控法人
106,2013-06-05,正邦集团有限公司,367510,6.68,174172117,竞价交易,林印孙,董事,受控法人
107,2013-03-22,正邦集团有限公司,270000,6.93,173804607,竞价交易,林印孙,董事,受控法人
108,2012-12-03,正邦集团有限公司,330000,6.48,173534607,竞价交易,林印孙,董事,受控法人
109,2012-11-28,正邦集团有限公司,190000,6.99,173204607,竞价交易,林印孙,董事,受控法人
110,2012-11-27,正邦集团有限公司,1288517,7.00,173014607,竞价交易,林印孙,董事,受控法人
111,2010-06-30,李旭荣,295120,--,6654385,增发新股,李旭荣,董事长,本人
112,2009-09-21,章卫国,-500,8.80,--,竞价交易,章卫东,董事,兄弟姐妹
113,2009-09-18,章卫国,500,9.05,0,竞价交易,章卫东,董事,兄弟姐妹
