,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
32,2019-09-25,张东奎,20000,8.94,--,竞价交易,张锡泉,董事,子女
33,2019-09-24,张东奎,10000,9.11,--,竞价交易,张锡泉,董事,子女
34,2019-06-17,邓晶,100,11.27,--,竞价交易,邓丽,高管,兄弟姐妹
35,2019-06-14,邓晶,-500,11.70,--,竞价交易,邓丽,高管,兄弟姐妹
36,2019-06-12,张东奎,-20000,10.45,--,竞价交易,张锡泉,董事,子女
37,2019-06-11,张东奎,5000,9.28,--,竞价交易,张锡泉,董事,子女
38,2019-06-11,张东奎,-5000,9.63,--,竞价交易,张锡泉,董事,子女
39,2019-06-10,张东奎,5000,8.70,--,竞价交易,张锡泉,董事,子女
40,2019-06-10,张东奎,-5000,8.93,--,竞价交易,张锡泉,董事,子女
41,2019-06-04,张东奎,19000,9.73,--,竞价交易,张锡泉,董事,子女
42,2019-06-03,张东奎,-9000,10.57,--,竞价交易,张锡泉,董事,子女
43,2019-05-31,邓晶,-300,10.53,--,竞价交易,邓丽,高管,兄弟姐妹
44,2019-05-31,张东奎,5000,9.65,--,竞价交易,张锡泉,董事,子女
45,2019-05-31,张东奎,-5000,10.46,--,竞价交易,张锡泉,董事,子女
46,2019-05-29,张东奎,10000,8.24,--,竞价交易,张锡泉,董事,子女
47,2019-05-29,张东奎,-20000,8.46,--,竞价交易,张锡泉,董事,子女
48,2019-05-28,张东奎,5000,7.79,--,竞价交易,张锡泉,董事,子女
49,2019-05-28,张东奎,-8000,7.85,--,竞价交易,张锡泉,董事,子女
50,2019-05-24,张东奎,3000,7.42,--,竞价交易,张锡泉,董事,子女
51,2019-05-23,张东奎,20000,7.80,--,竞价交易,张锡泉,董事,子女
52,2019-05-23,张东奎,-10000,8.03,--,竞价交易,张锡泉,董事,子女
53,2017-09-14,吴树芝,-7000,15.24,--,竞价交易,吴树科,高管,兄弟姐妹
54,2017-06-30,程励,-975,--,0,减持,程励,副总经理,本人
55,2017-06-08,吴树芝,3000,12.72,--,竞价交易,吴树科,高管,兄弟姐妹
56,2017-04-24,程励,-975,13.91,--,竞价交易,程励,高管,本人
57,2017-02-08,吴树芝,2000,19.33,--,竞价交易,吴树科,高管,兄弟姐妹
58,2017-02-07,吴树芝,-4000,19.79,--,竞价交易,吴树科,高管,兄弟姐妹
59,2017-02-06,吴树芝,-4000,19.59,--,竞价交易,吴树科,高管,兄弟姐妹
60,2016-12-14,杨红卫,-800,19.54,--,竞价交易,李洪玲,监事,配偶
61,2016-12-13,李秀霞,-2400,18.83,--,竞价交易,毛书玲,高管,父母
62,2016-11-22,程励,-325,17.49,975,竞价交易,程励,高管,本人
63,2016-11-10,李昕珉,-200,17.22,--,竞价交易,颜理想,高管,配偶
64,2016-05-12,李登海,162565,13.15,--,竞价交易,李旭华,董事,父母
65,2016-04-06,杨红卫,800,14.79,--,竞价交易,李洪玲,监事,配偶
66,2015-12-31,毛丽华,4910285,--,8183809,增持,毛丽华,董事长,本人
67,2015-07-21,李登海,200,19.65,64350200,竞价交易,李旭华,董事,父母
68,2015-07-15,李登海,186000,18.38,64350000,竞价交易,李旭华,董事,父母
69,2015-07-09,李登海,100000,15.75,64164000,竞价交易,李旭华,董事,父母
70,2015-06-16,孙立欣,-350,23.90,--,竞价交易,王宁,董事,父母
71,2015-06-15,孙立欣,-400,24.39,350,竞价交易,王宁,董事,父母
72,2015-06-11,孙立欣,500,23.27,750,竞价交易,王宁,董事,父母
73,2015-06-01,孙立欣,100,56.00,100,竞价交易,王宁,董事,父母
74,2015-05-28,孙立欣,-200,59.36,--,竞价交易,王宁,董事,父母
75,2015-05-25,孙立欣,100,54.00,200,竞价交易,王宁,董事,父母
76,2015-05-21,孙立欣,-400,52.25,100,竞价交易,王宁,董事,父母
77,2015-04-20,孙立欣,500,44.59,500,竞价交易,王宁,董事,父母
78,2014-12-31,毛丽华,-802726,--,3273524,减持,毛丽华,董事长,本人
79,2014-06-30,毛丽华,-802726,--,3273524,减持,毛丽华,董事长,本人
80,2014-06-10,毛丽华,-403854,32.38,3273524,竞价交易,毛丽华,董事,本人
81,2014-06-09,毛丽华,-45572,32.34,3677378,竞价交易,毛丽华,董事,本人
82,2014-06-09,毛书平,-1500,32.33,0,竞价交易,唐世伟,监事,配偶
83,2014-06-06,毛丽华,-59300,32.82,3722950,竞价交易,毛丽华,董事,本人
84,2014-06-05,毛丽华,-294000,33.00,3782250,竞价交易,毛丽华,董事,本人
85,2014-03-21,毛书平,600,26.88,1500,竞价交易,唐世伟,监事,配偶
86,2013-12-31,毛丽华,-1358750,--,4076250,减持,毛丽华,董事长,本人
87,2013-11-27,毛书平,-900,35.66,900,竞价交易,唐世伟,监事,配偶
88,2013-09-03,毛书平,-2000,28.21,1800,竞价交易,唐世伟,监事,配偶
89,2013-01-16,毛丽华,-254765,24.96,4076250,竞价交易,毛丽华,董事,本人
90,2013-01-15,毛丽华,-324426,25.20,4331015,竞价交易,毛丽华,董事,本人
91,2013-01-14,毛丽华,-779559,24.54,4655441,竞价交易,毛丽华,董事,本人
92,2011-11-03,于雪芳,-4000,34.93,--,竞价交易,王龙祥,高管,配偶
93,2011-06-27,赵容萱,-200,20.93,--,竞价交易,赵久然,董事,子女
94,2011-06-16,毛丽华,4600,19.68,5435000,竞价交易,毛丽华,董事,本人
95,2011-06-14,毛丽华,10000,19.95,5430400,竞价交易,毛丽华,董事,本人
96,2011-06-03,毛丽华,13000,20.53,5420400,竞价交易,毛丽华,董事,本人
97,2011-06-02,毛丽华,2000,20.35,5407400,竞价交易,毛丽华,董事,本人
98,2011-01-10,于雪芳,2000,62.50,0,竞价交易,王龙祥,高管,配偶
99,2010-12-31,李登岁,-800,--,0,二级市场出售,李登岁,董事,本人
100,2010-12-31,毛丽华,-900900,--,2702700,二级市场出售,毛丽华,"副董事长,董事",本人
101,2010-10-15,赵容萱,100,67.50,0,竞价交易,赵久然,董事,子女
102,2010-06-30,毛丽华,-900900,--,2702700,二级市场交易,毛丽华,董事,本人
103,2010-06-03,毛丽华,-10000,59.25,2702700,竞价交易,毛丽华,董事,本人
104,2010-05-28,毛丽华,-15000,58.33,2712700,竞价交易,毛丽华,董事,本人
105,2010-05-06,毛丽华,-35000,56.30,2727700,竞价交易,毛丽华,董事,本人
106,2010-05-05,毛丽华,-40000,53.41,2762700,竞价交易,毛丽华,董事,本人
107,2010-04-29,毛丽华,-104000,50.49,2802700,竞价交易,毛丽华,董事,本人
108,2010-04-28,毛丽华,-111900,50.31,2906700,竞价交易,毛丽华,董事,本人
109,2010-04-26,毛丽华,-80000,48.01,3018600,竞价交易,毛丽华,董事,本人
110,2010-04-23,李登岁,-800,48.52,0,竞价交易,李登岁,董事,本人
111,2010-01-18,毛丽华,-30000,38.80,3098600,竞价交易,毛丽华,董事,本人
112,2010-01-14,毛丽华,-28344,38.00,3128600,竞价交易,毛丽华,董事,本人
113,2010-01-13,毛丽华,-270000,37.54,3156944,竞价交易,毛丽华,董事,本人
114,2010-01-12,毛丽华,-61000,37.72,3426944,竞价交易,毛丽华,董事,本人
115,2010-01-06,毛丽华,-115656,37.00,3487944,竞价交易,毛丽华,董事,本人
116,2009-12-31,李登岁,800,--,800,二级市场购入,李登岁,董事,本人
117,2009-09-16,王新刚,-8100,31.01,--,竞价交易,王玉玲,监事,配偶
118,2009-09-11,毛伟昌,-500,29.16,--,竞价交易,毛丽华,董事,兄弟姐妹
119,2009-09-10,李洪玲,-100,29.30,--,竞价交易,李登玺,监事,子女
120,2009-09-08,于雪芳,-700,27.50,--,竞价交易,王龙祥,高管,配偶
121,2009-08-19,李登岁,800,23.02,800,竞价交易,李登岁,董事,本人
122,2009-05-25,毛伟昌,500,20.30,0,竞价交易,毛丽华,董事,兄弟姐妹
123,2009-05-12,李洪玲,100,20.59,100,竞价交易,李登玺,监事,子女
124,2009-03-16,王新刚,8100,17.70,0,竞价交易,王玉玲,监事,配偶
125,2009-01-23,于雪芳,700,17.05,0,竞价交易,王龙祥,高管,配偶
126,2008-12-31,宋同明,-30000,--,190220,二级市场交易出售,宋同明,董事,本人
127,2008-06-30,宋同明,-30000,--,190220,二级市场交易出售,宋同明,董事,本人
128,2008-06-18,宋同明,-5000,25.80,190220,竞价交易,宋同明,董事,本人
129,2008-03-27,宋同明,-15000,17.52,195220,二级市场买卖,宋同明,董事,本人
130,2008-03-24,宋同明,-10000,17.61,210220,二级市场买卖,宋同明,董事,本人
131,2008-01-24,李洪玲,-1000,16.17,--,二级市场买卖,李登玺,监事,子女
132,2008-01-16,李洪玲,1000,15.80,1000,二级市场买卖,李登玺,监事,子女
133,2008-01-02,李登亭,-500,12.65,--,二级市场买卖,李登玺,监事,兄弟姐妹
134,2007-12-13,李登亭,500,11.30,0,二级市场买卖,李登玺,监事,兄弟姐妹
135,2005-12-31,李登海,-633600,--,6406400,股改对价,李登海,--,本人
136,2005-12-31,毛丽华,-178200,--,1801800,股改对价,毛丽华,--,本人
137,2005-12-31,宋同明,-10890,--,110110,股改对价,宋同明,--,本人
138,2005-12-31,赵丙贤,-118800,--,1201200,股改对价,赵丙贤,--,本人
