,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
89,2015-05-15,王瑾,-150000,10.09,800000,竞价交易,王瑾,董事、高管,本人
90,2015-05-14,陈金节,-100000,10.13,7990000,竞价交易,陈金节,董事,本人
91,2015-05-14,贾桂兰,-6000000,9.41,30072000,大宗交易,贾桂兰,董事,本人
92,2015-05-14,张从合,-153000,10.02,5118224,竞价交易,张从合,董事、高管,本人
93,2015-05-13,张从合,-232837,19.47,5271224,竞价交易,张从合,董事、高管,本人
94,2015-05-12,陈金节,-630000,19.06,4045000,竞价交易,陈金节,董事,本人
95,2015-05-12,张从合,-420000,19.13,2868449,竞价交易,张从合,董事、高管,本人
96,2015-05-11,陈金节,-621200,18.41,4675000,竞价交易,陈金节,董事,本人
97,2015-05-11,张从合,-123700,18.75,3288449,竞价交易,张从合,董事、高管,本人
98,2015-05-05,陈金节,-3800,18.38,5296200,竞价交易,陈金节,董事,本人
99,2015-05-04,冯旗,-22500,18.33,90000,竞价交易,冯旗,监事,本人
100,2015-02-13,徐文建,-95000,12.46,1012500,竞价交易,徐文建,董事,本人
101,2015-01-30,徐文建,-5000,12.41,1107500,竞价交易,徐文建,董事,本人
102,2015-01-28,徐文建,-100000,12.38,1112500,竞价交易,徐文建,董事,本人
103,2015-01-27,徐文建,-84700,11.81,1212500,竞价交易,徐文建,董事,本人
104,2015-01-23,徐文建,-12300,11.54,1297200,竞价交易,徐文建,董事,本人
105,2015-01-22,徐文建,-40500,11.62,1309500,竞价交易,徐文建,董事,本人
106,2014-12-31,王群,-1817600,--,0,个人减持,王群,副总经理,本人
107,2014-12-12,徐文建,-60000,13.35,1350000,竞价交易,徐文建,董事,本人
108,2014-12-11,徐文建,-20000,13.04,1410000,竞价交易,徐文建,董事,本人
109,2014-12-03,徐文建,-44000,13.94,1430000,竞价交易,徐文建,董事,本人
110,2014-12-03,张从合,-10000,13.65,3412149,竞价交易,张从合,高管,本人
111,2014-12-02,徐文建,-6000,13.62,1474000,竞价交易,徐文建,董事,本人
112,2014-12-01,徐文建,-70000,13.87,1480000,竞价交易,徐文建,董事,本人
113,2014-11-28,冯旗,-37500,13.60,112500,竞价交易,冯旗,监事,本人
114,2014-11-28,徐文建,-50000,13.62,1550000,竞价交易,徐文建,董事,本人
115,2014-11-28,张从合,-90000,13.43,3422149,竞价交易,张从合,高管,本人
116,2014-09-23,徐文建,-147800,11.82,1600000,竞价交易,徐文建,董事,本人
117,2014-09-22,徐文建,-20000,11.72,1747800,竞价交易,徐文建,董事,本人
118,2014-09-19,徐文建,-32200,11.72,1767800,竞价交易,徐文建,董事,本人
119,2014-09-15,王瑾,-125000,11.77,475000,竞价交易,王瑾,高管,本人
120,2014-08-27,高健,-1910400,9.09,5731200,大宗交易,高健,董事,本人
121,2014-07-28,刘家芬,-400000,9.00,56000,大宗交易,张琴,董事,父母
122,2014-07-25,陈金节,-1765000,9.00,5300000,大宗交易,陈金节,董事、高管,本人
123,2014-07-25,张从合,-1000000,9.00,3512149,大宗交易,张从合,高管,本人
124,2014-06-11,张从合,-30000,8.12,4512149,竞价交易,张从合,高管,本人
125,2014-04-25,王群,-454400,12.08,1363200,竞价交易,王群,高管,本人
126,2014-01-07,李成荃,-30000,10.91,2741200,竞价交易,李成荃,董事,本人
127,2013-12-31,陈金节,-1568400,--,4710000,减持,陈金节,董事、总经理,本人
128,2013-12-31,贾桂兰,5260000,--,12024000,增持,贾桂兰,董事,本人
129,2013-12-31,姜晓敏,-447200,--,1741600,减持,姜晓敏,监事会主席,本人
130,2013-12-31,李成荃,-670400,--,2771200,减持,李成荃,副董事长,本人
131,2013-12-31,王群,-299200,--,1817600,减持,王群,副总经理,本人
132,2013-12-31,张从合,-481501,--,3028099,减持,张从合,副总经理,本人
133,2013-12-03,陈金节,-118400,11.51,4710000,竞价交易,陈金节,董事、高管,本人
134,2013-11-29,李成荃,-20250,13.43,2771200,竞价交易,李成荃,董事,本人
135,2013-11-28,陈金节,-350000,13.31,4828400,竞价交易,陈金节,董事、高管,本人
136,2013-11-28,李成荃,-19750,13.04,2791450,竞价交易,李成荃,董事,本人
137,2013-11-28,张从合,-50000,13.45,3028099,竞价交易,张从合,高管,本人
138,2013-11-27,李成荃,-20000,13.11,2811200,竞价交易,李成荃,董事,本人
139,2013-11-27,张从合,-10701,13.20,3078099,竞价交易,张从合,高管,本人
140,2013-11-26,张从合,-40800,13.16,3088800,竞价交易,张从合,高管,本人
141,2013-11-18,张从合,-20000,12.50,3129600,竞价交易,张从合,高管,本人
142,2013-11-15,姜晓敏,-47200,11.98,1741600,竞价交易,姜晓敏,监事,本人
143,2013-11-15,张从合,-10000,11.90,3149600,竞价交易,张从合,高管,本人
144,2013-11-14,李成荃,-360400,11.25,2831200,竞价交易,李成荃,董事,本人
145,2013-11-14,张从合,-50000,11.25,3159600,竞价交易,张从合,高管,本人
146,2013-11-12,李成荃,-250000,9.30,3191600,大宗交易,李成荃,董事,本人
147,2013-11-04,贾桂兰,1000000,9.30,12024000,大宗交易,贾桂兰,董事,本人
148,2013-11-04,刘家芬,-1000000,9.30,304000,大宗交易,张琴,董事,父母
149,2013-10-29,贾桂兰,2160000,9.27,11024000,大宗交易,贾桂兰,董事,本人
150,2013-09-25,陈金节,-1100000,9.02,5178400,大宗交易,陈金节,董事、高管,本人
151,2013-09-25,贾桂兰,2100000,9.02,8864000,大宗交易,贾桂兰,董事,本人
152,2013-09-25,刘家芬,-1000000,9.02,1304000,大宗交易,张琴,董事,父母
153,2013-09-23,姜晓敏,-400000,8.87,1788800,大宗交易,姜晓敏,监事,本人
154,2013-09-23,张从合,-300000,8.87,3209600,大宗交易,张从合,高管,本人
155,2013-09-16,王群,-299200,10.07,1817600,竞价交易,王群,高管,本人
156,2013-05-13,王晓勇,-1100,11.58,0,竞价交易,王群,高管,兄弟姐妹
157,2013-05-09,王晓勇,1100,11.26,1100,竞价交易,王群,高管,兄弟姐妹
