,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
46,2013-09-13,李世良,-5000,7.35,380000,竞价交易,李世良,高管,本人
47,2013-09-12,李世良,-110000,7.14,385000,竞价交易,李世良,高管,本人
48,2013-09-12,闵群,-30000,7.16,406166,竞价交易,闵群,董事、高管,本人
49,2013-09-12,杨志明,-150000,7.08,450000,竞价交易,杨志明,监事,本人
50,2013-09-11,李世良,-5000,6.51,495000,竞价交易,李世良,高管,本人
51,2013-06-30,闵群,-63834,--,436166,减持,闵群,常务副总经理,本人
52,2013-05-22,闵群,-30000,6.70,436166,竞价交易,闵群,董事、高管,本人
53,2013-05-13,闵群,-33834,6.00,466166,竞价交易,闵群,董事、高管,本人
54,2012-12-31,曹家富,1890000,--,1890000,增持,曹家富,董事长、总经理,本人
55,2012-12-31,李世良,500000,--,500000,增持,李世良,副总经理,本人
56,2012-12-31,梁振国,500000,--,500000,增持,梁振国,副总经理(离任),本人
57,2012-12-31,闵群,500000,--,500000,增持,闵群,董事、副总经理,本人
58,2012-12-31,杨志明,600000,--,600000,增持,杨志明,监事,本人
59,2012-12-12,河南省农业综合开发公司,-7000000,6.23,35026666,大宗交易,于跃荣,董事,受控法人
60,2012-09-07,曹家富,1890000,5.30,1890000,大宗交易,曹家富,董事、高管,本人
61,2012-09-07,李世良,500000,5.30,500000,大宗交易,李世良,高管,本人
62,2012-09-07,闵群,500000,5.30,500000,大宗交易,闵群,董事、高管,本人
63,2012-09-07,杨志明,600000,5.30,600000,大宗交易,杨志明,监事,本人
64,2012-04-24,朱红,-131000,7.50,0,竞价交易,曹正启,董事,配偶
65,2011-11-08,朱红,15500,18.65,0,竞价交易,曹正启,董事,配偶
66,2011-08-25,朱红,50000,22.15,0,竞价交易,曹正启,董事,配偶
67,2011-03-21,陈曙莲,-1000,26.60,--,竞价交易,赵虎林,董事,配偶
68,2011-03-16,陈曙莲,1000,28.50,0,竞价交易,赵虎林,董事,配偶
69,2010-12-15,朱红,-50000,23.46,--,竞价交易,曹正启,董事,配偶
70,2010-12-14,朱红,50000,22.64,0,竞价交易,曹正启,董事,配偶
