,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
54,2016-12-31,张邦辉,137431127,--,189302612,增持,张邦辉,董事长,本人
55,2016-12-31,张雷,5925788,--,10857278,增持,张雷,人力资源总监,本人
56,2016-12-31,张志祥,2109600,--,3867600,增持,张志祥,财务总监,本人
57,2015-12-31,傅衍,215439,--,215439,增持,傅衍,副总裁,本人
58,2015-12-31,胡来根,4488330,--,4488330,增持,胡来根,监事会主席,本人
59,2015-12-31,陆裕肖,359066,--,359066,增持,陆裕肖,副总裁,本人
60,2015-12-31,王韦,479066,--,479066,增持,王韦,副总裁,本人
61,2015-12-31,吴天星,21871485,--,51871485,增持,吴天星,董事长,本人
62,2015-12-31,张邦辉,36546642,--,86046642,增持,张邦辉,副董事长、总裁,本人
63,2015-12-31,张雷,4931490,--,4931490,增持,张雷,人力资源总监,本人
64,2015-07-15,吴天星,327500,15.29,30327500,竞价交易,吴天星,董事,本人
65,2015-07-15,张邦辉,640000,15.69,50140000,竞价交易,张邦辉,董事、高管,本人
66,2015-06-30,王韦,120000,--,120000,增持,王韦,副总裁,本人
67,2015-06-30,张雷,120000,--,120000,增持,张雷,人力资源总监,本人
68,2015-05-11,钱明红,-15800,18.30,--,竞价交易,陆裕肖,高管,配偶
69,2015-04-30,王韦,120000,7.95,120000,股权激励,王韦,高管、董秘,本人
70,2015-04-30,张雷,120000,7.95,120000,股权激励,张雷,高管,本人
71,2014-12-31,张志祥,60000,--,1758000,不详,张志祥,财务总监,本人
72,2014-11-18,张志祥,60000,7.95,1758000,股权激励,张志祥,高管,本人
73,2014-07-18,戴鼎,-20000,10.31,0,竞价交易,戴鼎,证券事务代表,本人
74,2014-07-14,钱明红,-7900,10.55,15800,竞价交易,陆裕肖,高管,配偶
75,2013-12-31,吴天星,-10000000,--,30000000,减持,吴天星,董事长,本人
76,2013-12-31,张志祥,-7825000,--,1698000,减持,张志祥,财务总监,本人
77,2013-06-30,吴天星,-10000000,--,30000000,减持,吴天星,董事长,本人
78,2013-06-30,张志祥,-4000000,--,5523000,减持,张志祥,财务总监,本人
79,2013-02-04,吴天星,-8000000,7.00,30000000,大宗交易,吴天星,董事,本人
80,2013-01-30,吴天星,-2000000,7.20,38000000,大宗交易,吴天星,董事,本人
81,2011-12-31,吴天星,-5500000,--,40000000,二级市场交易,吴天星,"董事,董事长",本人
82,2011-06-30,吴天星,-5500000,--,40000000,大宗交易,吴天星,董事长,本人
83,2011-05-18,吴天星,-5500000,12.09,40000000,大宗交易,吴天星,董事,本人
84,2010-11-22,吴天星,-1000000,13.37,45500000,竞价交易,吴天星,董事,本人
85,2010-07-26,朱莉华,-60000,9.17,--,竞价交易,洪建平,董事、高管,父母
86,2010-05-07,陈能兴,-90000,9.46,5911191,竞价交易,陈能兴,监事,本人
87,2010-05-06,陈能兴,-253053,9.47,6001191,竞价交易,陈能兴,监事,本人
88,2009-12-31,陈能兴,-1386850,--,4169496,二级市场竞价交易,陈能兴,"监事,监事会主席",本人
89,2009-12-31,马丰利,-223000,--,669000,二级市场竞价交易,马丰利,董事,本人
90,2009-11-24,马丰利,-20000,14.61,669000,竞价交易,马丰利,董事,本人
91,2009-11-23,陈能兴,-32000,14.59,4169496,竞价交易,陈能兴,监事,本人
92,2009-11-23,马丰利,-25000,14.53,689000,竞价交易,马丰利,董事,本人
93,2009-11-20,陈能兴,-65000,14.55,4201496,竞价交易,陈能兴,监事,本人
94,2009-11-19,陈能兴,-150000,14.26,4266496,竞价交易,陈能兴,监事,本人
95,2009-11-17,陈能兴,-250000,14.21,4416496,竞价交易,陈能兴,监事,本人
96,2009-11-16,马丰利,-75000,13.62,714000,竞价交易,马丰利,董事,本人
97,2009-06-30,陈能兴,-889850,--,4666496,二级市场竞价交易,陈能兴,监事,本人
98,2009-06-30,卢邦杰,-769400,--,769400,二级市场竞价交易,卢邦杰,董事会秘书,本人
99,2009-06-30,马丰利,-103000,--,789000,二级市场竞价交易,马丰利,董事,本人
100,2009-03-26,陈能兴,-15000,11.52,4666496,竞价交易,陈能兴,监事,本人
101,2009-03-25,陈能兴,-75000,11.45,4681496,竞价交易,陈能兴,监事,本人
102,2009-03-23,陈能兴,-33000,11.29,4756496,竞价交易,陈能兴,监事,本人
103,2009-03-19,陈能兴,-155000,11.11,4789496,竞价交易,陈能兴,监事,本人
104,2009-03-18,陈能兴,-208700,11.00,4944496,竞价交易,陈能兴,监事,本人
105,2009-03-17,陈能兴,-279850,10.79,5153196,竞价交易,陈能兴,监事,本人
106,2009-03-17,马丰利,-27000,10.75,789000,竞价交易,马丰利,董事,本人
107,2009-03-16,陈能兴,-50000,10.51,5433046,竞价交易,陈能兴,监事,本人
108,2009-03-13,陈能兴,-73300,10.80,5483046,竞价交易,陈能兴,监事,本人
109,2009-03-13,马丰利,-76000,10.70,816000,竞价交易,马丰利,董事,本人
110,2008-12-26,陈能兴,-130000,9.31,5556346,竞价交易,陈能兴,监事,本人
111,2008-12-22,陈能兴,-59000,10.16,5686346,竞价交易,陈能兴,监事,本人
112,2008-12-12,陈能兴,-20000,9.56,5745346,竞价交易,陈能兴,监事,本人
113,2008-12-12,马丰利,-27000,9.78,892000,竞价交易,马丰利,董事,本人
114,2008-12-11,陈能兴,-45000,10.50,5765346,竞价交易,陈能兴,监事,本人
115,2008-12-10,陈能兴,-70000,10.11,5810346,竞价交易,陈能兴,监事,本人
116,2008-12-09,陈能兴,-60000,10.06,5880346,竞价交易,陈能兴,监事,本人
117,2008-12-08,陈能兴,-101300,10.26,5940346,竞价交易,陈能兴,监事,本人
118,2008-12-05,陈能兴,-30000,9.72,6041646,竞价交易,陈能兴,监事,本人
119,2008-12-04,陈能兴,-30000,9.40,6071646,竞价交易,陈能兴,监事,本人
120,2008-12-03,陈能兴,-50000,9.06,6101646,竞价交易,陈能兴,监事,本人
121,2008-12-02,陈能兴,-15000,8.70,6151646,竞价交易,陈能兴,监事,本人
122,2008-11-27,陈能兴,-5000,9.00,6166646,竞价交易,陈能兴,监事,本人
123,2008-11-26,陈能兴,-30000,8.67,6171646,竞价交易,陈能兴,监事,本人
124,2008-11-25,陈能兴,-20000,8.60,6201646,竞价交易,陈能兴,监事,本人
125,2008-11-21,陈能兴,-14900,8.63,6221646,竞价交易,陈能兴,监事,本人
126,2008-11-19,陈能兴,-60000,8.67,6236546,竞价交易,陈能兴,监事,本人
127,2008-11-18,陈能兴,-10000,9.30,6296546,竞价交易,陈能兴,监事,本人
128,2008-11-17,陈能兴,-10000,9.11,6306546,竞价交易,陈能兴,监事,本人
129,2008-11-06,马丰利,-23000,7.23,919000,竞价交易,马丰利,董事,本人
130,2008-11-05,陈能兴,-10000,7.55,6316546,竞价交易,陈能兴,监事,本人
131,2008-11-04,吴天芬,-1000,7.35,--,竞价交易,吴天星,董事,兄弟姐妹
132,2008-10-31,吴天芬,1000,7.14,0,竞价交易,吴天星,董事,兄弟姐妹
133,2008-07-08,陈能兴,-19090,13.52,6326546,竞价交易,陈能兴,监事,本人
134,2008-06-03,马丰利,-7000,13.22,942000,竞价交易,马丰利,董事,本人
135,2008-05-14,卢邦杰,-32100,27.91,1538800,竞价交易,卢邦杰,高管,本人
136,2008-05-14,马丰利,-600,28.29,949000,竞价交易,马丰利,董事,本人
137,2008-05-13,陈能兴,-15000,28.19,3172818,二级市场买卖,陈能兴,监事,本人
138,2008-05-13,卢邦杰,-13000,27.06,801500,二级市场买卖,卢邦杰,高管,本人
139,2008-05-13,马丰利,-16900,27.60,475100,二级市场买卖,马丰利,董事,本人
140,2008-05-12,陈能兴,-62182,27.12,3187818,二级市场买卖,陈能兴,监事,本人
141,2008-05-12,卢邦杰,-29790,27.12,814500,二级市场买卖,卢邦杰,高管,本人
142,2008-05-12,马丰利,-8000,27.48,492000,二级市场买卖,马丰利,董事,本人
143,2008-05-09,卢邦杰,-56967,25.98,844290,二级市场买卖,卢邦杰,高管,本人
144,2008-05-08,卢邦杰,-69725,24.96,901257,二级市场买卖,卢邦杰,高管,本人
145,2008-05-07,卢邦杰,-21100,24.08,970982,二级市场买卖,卢邦杰,高管,本人
146,2008-05-06,卢邦杰,-7918,24.89,992082,二级市场买卖,卢邦杰,高管,本人
