,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
94,2014-09-17,程书泉,-92500,13.53,2877500,竞价交易,程书泉,监事,本人
95,2014-09-17,黄勇,-342500,13.33,2527500,竞价交易,黄勇,高管,本人
96,2014-09-17,李锐,-80000,13.24,1543000,竞价交易,李锐,高管,本人
97,2014-09-17,唐桂生,-530000,13.12,1890000,竞价交易,唐桂生,高管,本人
98,2014-09-17,朱金和,-50000,13.24,1468000,竞价交易,朱金和,董事,本人
99,2014-09-16,黄勇,-100000,13.25,2870000,竞价交易,黄勇,高管,本人
100,2014-07-25,李锐,-141000,10.51,1623000,竞价交易,李锐,高管,本人
101,2014-06-30,桂晓斌,-214200,--,642600,减持,桂晓斌,董事,本人
102,2014-06-30,唐桂生,-100000,--,2420000,减持,唐桂生,副总经理,本人
103,2014-06-26,桂晓斌,-214200,8.25,642600,竞价交易,桂晓斌,董事,本人
104,2014-03-05,唐桂生,-100000,12.60,2420000,竞价交易,唐桂生,高管,本人
105,2013-12-31,程书泉,-990000,--,2970000,减持,程书泉,监事会主席,本人
106,2013-12-31,邓顶亮,-366000,--,1100400,减持,邓顶亮,董事会秘书,本人
107,2013-12-31,桂晓斌,-285600,--,856800,减持,桂晓斌,董事,本人
108,2013-12-31,黄勇,-990000,--,2970000,减持,黄勇,副总经理,本人
109,2013-12-31,李锐,-588000,--,1764000,减持,李锐,副总经理,本人
110,2013-12-31,李永东,-1310000,--,4330000,减持,李永东,董事长;总经理,本人
111,2013-12-31,孙红星,-575000,--,1725000,减持,孙红星,董事,本人
112,2013-12-31,唐桂生,-840000,--,2520000,减持,唐桂生,副总经理,本人
113,2013-12-31,王传友,-100000,10.03,1852000,竞价交易,王传友,高管,本人
114,2013-12-31,王传友,-600000,--,1852000,减持,王传友,副总经理,本人
115,2013-12-31,魏翔,-1000000,--,3000000,减持,魏翔,财务负责人;副总经理,本人
116,2013-12-31,朱金和,-500000,--,1518000,减持,朱金和,董事,本人
117,2013-12-19,徐育如,3000,11.32,3000,竞价交易,魏翔,高管,配偶
118,2013-11-06,徐敏,-60000,11.02,140000,竞价交易,徐敏,证券事务代表,本人
119,2013-10-31,徐敏,-44000,11.38,200000,竞价交易,徐敏,证券事务代表,本人
120,2013-09-26,艾红,-20000,12.36,20320,竞价交易,曹斌,董事,配偶
121,2013-09-25,艾红,-30000,11.24,40320,竞价交易,曹斌,董事,配偶
122,2013-09-12,王传友,-200000,11.12,1952000,竞价交易,王传友,高管,本人
123,2013-09-11,艾红,-50000,11.75,70320,竞价交易,曹斌,董事,配偶
124,2013-09-11,徐敏,-10000,11.04,244000,竞价交易,徐敏,证券事务代表,本人
125,2013-09-10,艾红,-40000,11.23,120320,竞价交易,曹斌,董事,配偶
126,2013-09-10,王传友,-300000,11.17,2152000,竞价交易,王传友,高管,本人
127,2013-09-09,李锐,-60000,10.24,1764000,竞价交易,李锐,高管,本人
128,2013-09-09,徐敏,-30000,10.12,254000,竞价交易,徐敏,证券事务代表,本人
129,2013-09-06,艾红,-70000,9.36,160320,竞价交易,曹斌,董事,配偶
130,2013-09-06,邓顶亮,-66000,9.32,1100400,竞价交易,邓顶亮,董秘,本人
131,2013-09-06,桂晓斌,-285600,9.40,856800,竞价交易,桂晓斌,董事,本人
132,2013-09-06,黄勇,-390000,9.24,2970000,竞价交易,黄勇,高管,本人
133,2013-09-06,李锐,-120000,9.33,1824000,竞价交易,李锐,高管,本人
134,2013-09-06,李永东,-610000,9.44,4330000,竞价交易,李永东,董事、高管,本人
135,2013-09-05,程书泉,-200000,8.59,2970000,竞价交易,程书泉,监事,本人
136,2013-09-05,邓顶亮,-300000,8.45,1166400,竞价交易,邓顶亮,董秘,本人
137,2013-09-05,冯纪荣,-60000,8.50,0,竞价交易,汪斌,董事,配偶
138,2013-09-05,黄勇,-200000,8.38,3360000,竞价交易,黄勇,高管,本人
139,2013-09-05,李锐,-120000,8.73,1944000,竞价交易,李锐,高管,本人
140,2013-09-05,李永东,-700000,9.02,4940000,竞价交易,李永东,董事、高管,本人
141,2013-09-05,孙红星,-141000,8.75,1725000,竞价交易,孙红星,董事,本人
142,2013-09-05,魏翔,-84799,9.02,3000000,竞价交易,魏翔,高管,本人
143,2013-09-05,徐敏,-10000,8.69,284000,竞价交易,徐敏,证券事务代表,本人
144,2013-09-05,殷晓蕾,-302800,8.90,0,竞价交易,何翔,监事,配偶
145,2013-09-05,朱金和,-200000,8.60,1518000,竞价交易,朱金和,董事,本人
146,2013-09-04,艾红,-10000,8.20,230320,竞价交易,曹斌,董事,配偶
147,2013-09-04,程书泉,-190000,8.20,3170000,竞价交易,程书泉,监事,本人
148,2013-09-04,李锐,-288000,8.20,2064000,竞价交易,李锐,高管,本人
149,2013-09-04,唐桂生,-840000,8.20,2520000,竞价交易,唐桂生,高管,本人
150,2013-09-04,徐敏,-80000,8.20,294000,竞价交易,徐敏,证券事务代表,本人
151,2013-09-04,朱金和,-300000,8.20,1718000,竞价交易,朱金和,董事,本人
152,2013-09-03,艾红,-10000,7.45,240320,竞价交易,曹斌,董事,配偶
153,2013-06-30,程书泉,-600000,--,3360000,减持,程书泉,监事会主席,本人
154,2013-06-30,黄勇,-400000,--,3560000,减持,黄勇,副总经理,本人
155,2013-06-30,孙红星,-434000,--,1866000,减持,孙红星,董事,本人
156,2013-06-30,魏翔,-915201,--,3084799,减持,魏翔,财务负责人;副总经理,本人
157,2013-01-25,徐敏,-74000,7.64,374000,竞价交易,徐敏,证券事务代表,本人
158,2013-01-22,黄勇,-100000,8.60,3560000,竞价交易,黄勇,高管,本人
159,2013-01-21,程书泉,-600000,8.14,3360000,竞价交易,程书泉,监事,本人
160,2013-01-21,黄勇,-300000,8.20,3660000,竞价交易,黄勇,高管,本人
161,2013-01-21,孙红星,-434000,8.29,1866000,竞价交易,孙红星,董事,本人
162,2013-01-21,魏翔,-915201,8.03,3084799,竞价交易,魏翔,高管,本人
163,2012-12-19,朱金和,-270000,7.39,2018000,竞价交易,朱金和,董事,本人
164,2012-12-17,艾红,-20000,7.30,250320,竞价交易,曹斌,董事,配偶
165,2012-12-17,朱金和,-200000,7.39,2288000,竞价交易,朱金和,董事,本人
166,2012-12-14,桂晓斌,-380800,7.19,1142400,竞价交易,桂晓斌,董事,本人
167,2012-12-11,李永东,-540000,7.40,5640000,竞价交易,李永东,董事、高管,本人
168,2012-12-11,王传友,-284000,7.20,2452000,竞价交易,王传友,高管,本人
169,2012-12-10,艾红,-20000,7.15,270320,竞价交易,曹斌,董事,配偶
170,2012-12-10,冯纪荣,-60000,7.15,60000,竞价交易,汪斌,董事,配偶
171,2012-12-10,唐桂生,-440000,7.15,3360000,竞价交易,唐桂生,高管,本人
172,2012-12-07,冯纪荣,-100000,6.50,120000,竞价交易,汪斌,董事,配偶
173,2012-11-30,唐桂生,-60000,5.85,3800000,竞价交易,唐桂生,高管,本人
174,2012-11-29,唐桂生,-15000,5.73,3860000,竞价交易,唐桂生,高管,本人
175,2012-11-28,唐桂生,-25000,5.68,3875000,竞价交易,唐桂生,高管,本人
176,2012-11-23,冯纪荣,-50000,5.73,220000,竞价交易,汪斌,董事,配偶
177,2012-11-02,李锐,-320000,5.31,2352000,竞价交易,李锐,高管,本人
178,2012-03-16,殷晓蕾,-3480,17.39,151400,竞价交易,何翔,监事,配偶
179,2012-03-15,艾红,-5000,17.59,145160,竞价交易,曹斌,董事,配偶
180,2012-03-15,冯纪荣,-44620,17.26,135000,竞价交易,汪斌,董事,配偶
181,2012-03-15,朱金和,-30000,17.60,1244000,竞价交易,朱金和,董事,本人
182,2012-03-14,冯纪荣,-1300,17.03,179620,竞价交易,汪斌,董事,配偶
183,2012-03-14,李锐,-40000,17.49,1336000,竞价交易,李锐,高管,本人
184,2012-03-14,朱金和,-70000,17.37,1274000,竞价交易,朱金和,董事,本人
185,2012-03-13,邓顶亮,-43294,16.83,733200,竞价交易,邓顶亮,高管、证券事务代表,本人
186,2012-03-13,冯纪荣,-5000,17.05,180920,竞价交易,汪斌,董事,配偶
187,2012-03-13,黄勇,-260000,16.85,1980000,竞价交易,黄勇,高管,本人
188,2012-03-13,李永东,-250000,16.87,3090000,竞价交易,李永东,董事、高管,本人
189,2012-03-13,孙红星,-35800,17.12,1150000,竞价交易,孙红星,董事,本人
190,2012-03-13,王传友,-50000,17.10,1368000,竞价交易,王传友,高管,本人
191,2012-03-12,艾红,-10000,16.48,150160,竞价交易,曹斌,董事,配偶
192,2012-03-12,程书泉,-260000,16.42,1980000,竞价交易,程书泉,监事,本人
193,2012-03-12,邓顶亮,-186706,16.88,776494,竞价交易,邓顶亮,高管、证券事务代表,本人
194,2012-03-12,李锐,-192000,16.33,1376000,竞价交易,李锐,高管,本人
195,2012-03-12,李永东,-20000,16.81,3340000,竞价交易,李永东,董事、高管,本人
196,2012-03-12,孙红星,-158200,16.90,1185800,竞价交易,孙红星,董事,本人
197,2012-03-12,唐桂生,-290000,16.34,1950000,竞价交易,唐桂生,高管,本人
198,2012-03-12,王传友,-150000,16.86,1418000,竞价交易,王传友,高管,本人
199,2012-03-12,魏翔,-240000,16.93,2000000,竞价交易,魏翔,高管,本人
200,2011-08-24,金澄清,26000,22.79,0,竞价交易,赵惠芳,董事,配偶
201,2011-03-03,徐萍,500,37.96,--,竞价交易,胡平,监事,配偶
202,2011-03-02,陈利群,-500,40.15,--,竞价交易,陈辉,董事,兄弟姐妹
