,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
111,2017-12-31,曲立新,99141,--,1438806,增持,曲立新,"董事,副总裁",本人
112,2017-11-29,曹积生,-203500,23.89,156540409,竞价交易,曹积生,董事,本人
113,2017-11-28,曹积生,-362900,24.40,156743909,竞价交易,曹积生,董事,本人
114,2017-11-27,曹积生,-585420,24.66,157106809,竞价交易,曹积生,董事,本人
115,2017-11-24,曹积生,-1100000,24.68,157692229,竞价交易,曹积生,董事,本人
116,2017-11-23,曹积生,-762299,24.73,158792229,竞价交易,曹积生,董事,本人
117,2017-11-22,曹积生,-86500,24.68,159554528,竞价交易,曹积生,董事,本人
118,2017-06-30,巩新民,215910,--,1037309,增持,巩新民,董事、副总经理,本人
119,2017-06-30,纪永梅,141001,--,1095054,增持,纪永梅,董事、总督察员,本人
120,2017-06-30,姜泰邦,91631,--,166602,增持,姜泰邦,董事会秘书,本人
121,2017-06-30,林杰,42035,--,60052,增持,林杰,财务总监,本人
122,2017-06-30,曲立新,99141,--,1438806,增持,曲立新,董事、副总经理,本人
123,2017-06-09,唐文涛,-29942,18.88,--,竞价交易,唐文涛,证券事务代表,本人
124,2017-06-08,唐文涛,-2400,18.95,29942,竞价交易,唐文涛,证券事务代表,本人
125,2017-05-25,迟洪鹏,-2235500,16.85,--,大宗交易,迟汉东,董事、高管,子女
126,2017-05-25,耿振,-1000000,16.85,--,大宗交易,耿培梁,董事,子女
127,2017-05-25,李玲,2235500,16.85,--,大宗交易,迟汉东,董事、高管,配偶
128,2017-05-25,柳炳兰,1000000,16.85,--,大宗交易,耿培梁,董事,配偶
129,2017-05-24,迟洪鹏,-2400000,16.76,--,大宗交易,迟汉东,董事、高管,子女
130,2017-05-24,李玲,2400000,16.76,--,大宗交易,迟汉东,董事、高管,配偶
131,2017-05-17,耿振,-500000,17.92,--,大宗交易,耿培梁,董事,子女
132,2017-05-17,柳炳兰,500000,17.92,--,大宗交易,耿培梁,董事,配偶
133,2017-04-10,李玲,700,27.94,--,竞价交易,迟汉东,董事、高管,配偶
134,2016-12-31,曹积生,29148368,--,159641028,增持,曹积生,董事长,本人
135,2016-12-31,曹学红,-244000,--,732330,减持,曹学红,监事,本人
136,2016-12-31,迟汉东,-1000035,--,10356605,减持,迟汉东,副董事长、总经理兼财务总监,本人
137,2016-12-31,耿培梁,-1544936,--,4946809,减持,耿培梁,副董事长,本人
138,2016-12-31,巩新民,359318,--,821399,增持,巩新民,董事、副总经理,本人
139,2016-12-31,纪永梅,-459020,--,954053,减持,纪永梅,董事、总督察员,本人
140,2016-12-31,姜泰邦,-56228,--,74971,减持,姜泰邦,董事会秘书,本人
141,2016-12-31,李秀国,-296353,--,3100112,减持,李秀国,监事会主席,本人
142,2016-12-31,刘德发,-137147,--,682901,减持,刘德发,副总经理,本人
143,2016-12-31,曲立新,-436357,--,1339665,减持,曲立新,董事、副总经理,本人
144,2016-12-31,任升浩,-1891520,--,2128480,减持,任升浩,监事会主席,本人
145,2016-10-26,耿培梁,-428936,36.84,4946809,大宗交易,耿培梁,董事,本人
146,2016-10-26,耿振,428936,36.84,--,大宗交易,耿培梁,董事,子女
147,2016-10-21,耿培梁,-550000,36.89,5375745,大宗交易,耿培梁,董事,本人
148,2016-10-21,耿振,550000,36.89,--,大宗交易,耿培梁,董事,子女
149,2016-10-20,耿培梁,-670000,36.95,5925745,大宗交易,耿培梁,董事,本人
150,2016-10-20,耿振,670000,36.95,--,大宗交易,耿培梁,董事,子女
151,2016-08-02,孙永良,-100000,53.50,--,竞价交易,孙秀妮,监事,子女
152,2016-06-30,曹积生,29148368,--,159641028,增持,曹积生,董事长,本人
153,2016-06-30,曹学红,-244000,--,732330,减持,曹学红,监事,本人
154,2016-06-30,迟汉东,-1000035,--,10356605,减持,迟汉东,副董事长、总经理、财务总监,本人
155,2016-06-30,耿培梁,104000,--,6595745,增持,耿培梁,副董事长,本人
156,2016-06-30,巩新民,521250,--,983331,增持,巩新民,董事、副总经理,本人
157,2016-06-30,纪永梅,-353268,--,1059805,减持,纪永梅,董事、总督察员,本人
158,2016-06-30,李秀国,-41,--,3396424,减持,李秀国,监事会主席,本人
159,2016-06-30,曲立新,-362000,--,1414022,减持,曲立新,董事、副总经理,本人
160,2016-06-30,任升浩,-1891520,--,2128480,减持,任升浩,监事会主席,本人
161,2016-05-16,迟汉东,-350000,40.86,10356605,大宗交易,迟汉东,董事、高管,本人
162,2016-05-11,纪永梅,-120000,46.71,1059805,竞价交易,纪永梅,董秘、董事、高管,本人
163,2016-05-04,纪永梅,-6768,44.35,1179805,竞价交易,纪永梅,董秘、董事、高管,本人
164,2016-05-03,迟汉东,-450000,39.06,10706605,大宗交易,迟汉东,董事、高管,本人
165,2016-03-07,刘录永,-325400,42.33,--,竞价交易,曹学红,监事,配偶
166,2016-03-04,迟汉东,-200000,35.37,11156605,大宗交易,迟汉东,董事、高管,本人
167,2016-03-04,纪永梅,-100000,42.47,1186573,竞价交易,纪永梅,董秘、董事、高管,本人
168,2016-02-22,任升浩,-1700126,37.64,2128480,竞价交易,任升浩,监事,本人
169,2016-02-18,曲立新,-2000,37.82,1414022,竞价交易,曲立新,董事、高管,本人
170,2016-02-15,迟汉东,-35,34.75,11356605,竞价交易,迟汉东,董事、高管,本人
171,2016-02-15,李秀国,-41,33.70,3396424,竞价交易,李秀国,监事,本人
172,2016-02-01,曹积生,29148368,11.55,159641028,增发上市,曹积生,董事长,本人
173,2016-02-01,巩新民,521250,11.55,983331,增发上市,巩新民,董事、副总经理,本人
174,2016-01-19,纪永梅,-10000,31.90,1286573,竞价交易,纪永梅,董秘、董事、高管,本人
175,2016-01-19,曲立新,-360000,27.35,1416022,大宗交易,曲立新,董事、高管,本人
176,2016-01-18,纪永梅,-100000,27.72,1296573,大宗交易,纪永梅,董秘、董事、高管,本人
177,2016-01-13,纪永梅,-16500,34.85,1396573,竞价交易,纪永梅,董秘、董事、高管,本人
178,2016-01-12,曹学红,-244000,30.02,732330,大宗交易,曹学红,监事,本人
179,2016-01-04,耿培梁,104000,34.11,6595745,竞价交易,耿培梁,董事,本人
180,2015-12-31,曹积生,-14000000,--,130492660,减持,曹积生,董事长,本人
181,2015-12-31,曹学红,-325400,--,976330,减持,曹学红,监事,本人
182,2015-12-31,迟汉东,-3785500,--,11356640,减持,迟汉东,副董事长、总经理、财务总监,本人
183,2015-12-31,崔胜利,-492200,--,1476980,减持,崔胜利,监事,本人
184,2015-12-31,耿培梁,-2163915,--,6491745,减持,耿培梁,副董事长,本人
185,2015-12-31,巩新民,-161932,--,462081,减持,巩新民,董事、副总经理,本人
186,2015-12-31,纪永梅,-455752,--,1413073,减持,纪永梅,董事、董秘、总督察员,本人
187,2015-12-31,李秀国,-1132100,--,3396465,减持,李秀国,监事会主席,本人
188,2015-12-31,刘德发,-353147,--,820048,减持,刘德发,副总经理,本人
189,2015-12-31,曲立新,-688433,--,1776022,减持,曲立新,董事、副总经理,本人
190,2015-06-30,曹积生,-14000000,--,130492660,减持,曹积生,董事长,本人
191,2015-06-30,曹学红,-325400,--,976330,回购注销,曹学红,监事,本人
192,2015-06-30,迟汉东,-3785500,--,11356640,减持,迟汉东,第一副董事长、总经理、财务总监,本人
193,2015-06-30,崔胜利,-492200,--,1476980,回购注销,崔胜利,监事,本人
194,2015-06-30,耿培梁,-2163915,--,6491745,减持,耿培梁,副董事长,本人
195,2015-06-30,纪永梅,-350000,--,1518825,回购注销,纪永梅,董事、董秘兼总督察员,本人
196,2015-06-30,李秀国,-1132100,--,3396465,回购注销,李秀国,监事会主席,本人
197,2015-06-30,刘德发,-216000,--,957195,回购注销,刘德发,副总经理,本人
198,2015-06-30,曲立新,-614076,--,1850379,回购注销,曲立新,董事、副总经理,本人
199,2015-05-21,曲立新,-114,17.68,1850379,竞价交易,曲立新,董事、高管,本人
200,2015-03-12,韩秀兰,-40000,15.15,352200,竞价交易,崔胜利,监事,配偶
201,2015-02-13,曲立新,-613962,11.50,1850493,竞价交易,曲立新,董事、高管,本人
202,2015-02-11,韩秀兰,392200,9.98,392200,大宗交易,崔胜利,监事,配偶
203,2015-02-10,崔胜利,-392200,9.98,1476980,大宗交易,崔胜利,监事,本人
204,2015-02-06,姜小鸿,14000000,10.13,14000000,大宗交易,曹积生,董事,配偶
205,2015-02-05,曹积生,-14000000,10.13,130492660,大宗交易,曹积生,董事,本人
206,2015-01-30,刘录永,325400,11.03,325400,大宗交易,曹学红,监事,配偶
207,2015-01-29,曹学红,-325400,11.03,976330,大宗交易,曹学红,监事,本人
208,2015-01-29,迟洪鹏,3785500,11.09,4635500,大宗交易,迟汉东,董事、高管,子女
209,2015-01-29,耿培梁,-15,12.37,6491745,竞价交易,耿培梁,董事,本人
210,2015-01-29,柳炳兰,1763900,11.09,1763900,大宗交易,耿培梁,董事,配偶
211,2015-01-28,鲍彤,300000,11.09,300000,大宗交易,纪永梅,董秘、董事、高管,子女
212,2015-01-28,迟汉东,-3785500,11.09,11356640,大宗交易,迟汉东,董事、高管,本人
213,2015-01-28,迟洪鹏,850000,11.09,850000,大宗交易,迟汉东,董事、高管,子女
214,2015-01-28,耿培梁,-1763900,11.09,6491760,大宗交易,耿培梁,董事,本人
215,2015-01-28,纪永梅,-300000,11.09,1518825,大宗交易,纪永梅,董秘、董事、高管,本人
216,2015-01-28,李玲,-850000,11.09,106320,大宗交易,迟汉东,董事、高管,配偶
217,2015-01-26,耿培梁,-400000,11.33,8255660,大宗交易,耿培梁,董事,本人
218,2015-01-26,纪永梅,-50000,12.80,1818825,竞价交易,纪永梅,董秘、董事、高管,本人
219,2015-01-26,李玲,-560000,11.33,956320,大宗交易,迟汉东,董事、高管,配偶
220,2015-01-20,崔胜利,-37800,13.22,1869180,竞价交易,崔胜利,监事,本人
221,2015-01-20,刘德发,-216000,11.66,957195,大宗交易,刘德发,高管,本人
222,2015-01-19,崔胜利,-62200,13.21,1906980,竞价交易,崔胜利,监事,本人
223,2015-01-15,李秀国,-1132100,10.81,3396465,大宗交易,李秀国,监事,本人
224,2014-12-31,曹学红,-214590,--,1301730,减持,曹学红,监事,本人
225,2014-12-31,崔胜利,-200000,--,1969180,减持,崔胜利,监事,本人
226,2014-12-31,巩新民,539773,--,624013,增持,巩新民,董事、副总经理,本人
227,2014-12-31,纪永梅,352505,--,1868825,增持,纪永梅,董事、董秘兼总督察员,本人
228,2014-12-31,李秀国,-1509500,--,4528565,减持,李秀国,监事会主席,本人
229,2014-12-31,刘德发,457155,--,1173195,增持,刘德发,副总经理,本人
230,2014-12-31,曲立新,147855,--,2464455,增持,曲立新,董事、副总经理,本人
231,2014-12-31,王瑞恒,89862,--,89862,增持,王瑞恒,总经理助理,本人
232,2014-12-25,曲立新,-100000,11.79,2464455,竞价交易,曲立新,董事、高管,本人
233,2014-12-02,曹学红,-22400,13.24,1301730,竞价交易,曹学红,监事,本人
234,2014-12-02,纪仁生,-18000,13.09,--,竞价交易,纪永梅,董秘、董事、高管,兄弟姐妹
235,2014-12-01,曹学红,-70000,13.25,1324130,竞价交易,曹学红,监事,本人
236,2014-11-28,曹学红,-122190,13.22,1394130,竞价交易,曹学红,监事,本人
237,2014-07-18,崔胜利,-100000,11.30,1969180,竞价交易,崔胜利,监事,本人
238,2014-06-30,崔胜利,-100000,--,2069180,减持,崔胜利,监事,本人
239,2014-06-30,李秀国,-1509500,--,4528565,减持,李秀国,监事会主席,本人
240,2014-05-16,崔胜利,-100000,9.90,2069180,竞价交易,崔胜利,监事,本人
241,2014-05-16,李秀国,-1009500,8.63,4528565,大宗交易,李秀国,监事,本人
242,2014-05-06,李秀国,-332500,9.69,5538065,竞价交易,李秀国,监事,本人
243,2014-05-05,李秀国,-167500,9.44,5870565,竞价交易,李秀国,监事,本人
244,2013-12-31,李秀国,-6155,--,6038065,减持,李秀国,监事会主席,本人
245,2013-12-31,卢强,-1326780,--,3980340,减持,卢强,董事、副总经理兼董事会秘书,本人
246,2013-11-05,李秀国,-5100,8.60,6038065,竞价交易,李秀国,监事,本人
247,2013-10-28,李秀国,-1055,8.44,6043165,竞价交易,李秀国,监事,本人
248,2013-09-12,卢强,-1326780,9.54,3980340,大宗交易,卢强,董秘、董事、高管,本人
249,2012-12-11,纪仁生,8000,8.85,18000,竞价交易,纪永梅,高管,兄弟姐妹
250,2011-07-12,冯立侠,100,25.45,--,竞价交易,李芳,监事,父母
