,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
132,广州,1,#微影评##气球#最近院线难得有一部还不错的电影 如同万玛才旦导演一样很具有文人气息 现实与信仰 写意与叙事 导演一直在坚持走很具有个人风格的电影 把藏区文化和生活带给更多的观众 家庭 文明 信仰 不论从哪个点你或多或少都会有所感悟 开头和结尾的感觉很棒 一直很喜欢少数民族不同的风土人情（8.0）,1109878948,FHC是我,4.0,5
133,甘南,2,一部纯藏语版的电影很好看。,1110567332,Rang姨,4.5,2
134,西安,1,镜头表达到位,1110597155,大翁翁大,4.0,3
135,深圳,,迷迷糊糊的美,1110597044,春天来了快乐,4.0,2
136,广州,2,看不懂剧情啊,1110594221,野猫°,1.5,1
137,拉萨,2,一点都不好看，镜头晃的很，感觉是手机拍的一样，浪费时间了，还不如在家睡觉，无语了，讲了什么？计划生育还是？气球🎈,1110591181,하필칭찬받다💅🏻,0.5,2
138,武汉,,说不清楚，可能还是自身阅历不足以领悟到，但是电影的每一帧都是经过导演仔细斟酌后呈现的效果，贪婪的眼睛👀舍不得眨眼了,1110591088,哒哒哒小疙瘩,5.0,2
139,北京,2,"《气球》🎈是要感谢万玛才旦导演
从未有过质疑或动摇的信仰与赤裸裸不得不承认的现实 挣脱他人与束缚别人
思考 沉思 反思",1110585874,IRP676947766,4.0,5
140,西宁,2,一个亡灵选择了你的身体，你却要放弃他（她） 信仰，轮回、因果和国家政策。如果是你会怎么选择？🎈《气球 》🎈,1110583934,💞  SARDUBA ,5.0,1
141,北京,,包含了许多现实主义的议题，有性教育、性安全、女性生育、价值信仰。生育与性是全球共同话题，现实选择亦是。末尾女主有做出和妹妹一样当尼姑吗？导演给出开放性答案，他也不知如何抉择。全片手持摄影不错，传递出旁观视角。,1110584398,qUF888911194,4.0,4
142,上海,,艺术来源于生活，一个好的电影就是能够把现实表现得淋漓尽致，作为一名藏族人，我能说完玛导言这部电影把藏区传统宗教与现代生活的结合体现的恰到好处，看完后能让你对是与非、对与错产生思考那就实现了该电影本身的意义，引人深思,1110583741,ZAb830039965,5.0,4
143,阿坝,,རྒན་ལགས་ཡག་པོ་འདུག,1110581757,Ohu279996504,5.0,1
144,昆山,,是真的真的好看,1110578873,PiD739874832,5.0,1
145,西宁,2,挺好看的呀，影片很真实，推荐大家看哦,1110578519,卓越,5.0,2
146,大连,2,勉强吧！既然主题思想不坚韧，那多些风景画面也好……可惜没有！,1110046196,非常平凡,4.0,3
147,沈阳,2,气球🎈做结尾，成了希望。,1110575778,滴滴啊啊啊6,5.0,2
148,上海,1,宗教与现实中，需要适当，需要智理，我看过了最有意思的，望大家多多支持,1110574880,ཁྲག་མཚོ།,5.0,2
149,武汉,,压迫与被压迫，掌控与被掌控，每个人都同时扮演着两者,1110580127,注意安全nasja,5.0,2
150,成都,,很好看哦强烈推荐呀,1110575435,AM0620,5.0,2
151,南京,,还行吧环境不错,1110572764,一篇词谭谭,4.5,2
152,甘南,1,ཡག་གི།,1110573619,Langwo🕴🏿,5.0,2
153,西宁,2,😃😃😃😃😃,1110407540,Sanjay,5.0,1
154,成都,2,结局有点随意,1110535465,西西,3.5,2
155,偃师,1,整体结局给我的感觉不够好  因为有些剧情没交代清楚的感觉,1110566930,柳俊烈ZE,3.0,2
156,北京,,挺好的。。。,1110570194,AFE879398174,5.0,4
157,青岛,2,很喜欢拍摄手法和画面，很美。挺触人心弦的。很好的电影，气球🎈属于天空。,1110566780,照野,5.0,2
158,西宁,1,值得购买票，结局现实与信仰我还在思考,1110562847,གཡུ་རལ་ཅན།（伊然而坚）,5.0,1
159,兰州,,好想你了💋,1110565229,Leewuonxxxxxxx,4.5,3
160,武汉,,还是很有意义的 可惜看的人 排片率都那么低,1110566158,小沙jil,4.0,1
161,江阴,,非常好的电影 值得细细品味,1110559837,PNe701094474,5.0,1
162,北京,,好看，简单的电影，支持导演！演员的朴实无华，,1110554851,bGi648149496,5.0,4
163,伊金霍洛旗,2,提前五星。可惜了万导在微博上呼吁排片多一点，我市居然还是没有一部，连省城也只有一家小影院放映。说什么逃离北上广深，在祖国偏远的边陲，我们这样的少数民族聚居区，人民即使过上相对富裕的生活，也依然要接受精神文明的贫瘠，离开大城市居然连基本的视听娱乐都完成不了，可笑。,1110540435,居崽的光辉女郎,5.0,2
164,上海,1,结尾有些留白总得不错但起初有些剧情拖沓了没围绕重点,1110544081,家俊,4.0,4
165,成都,2,在剧中有几个比较喜欢又自觉得有些不足的部分（纯属愚人之见🤓）：第一个是卓嘎和达吉的关系，两人在家庭中各有各的角色，相互又非常地互尊互敬，那种关系氛围有点超出当时被家庭安排式的婚姻，反而有一些爱情的影子，让人看来特别的美好，抛开生活的压力这种夫妻关系比较理想化。在我看来这部分如果换个表达方式可能效果会更好，比如，多一些藏族传统家庭中类似丈夫比较大男子主义，或者生活中一些小吵小闹的场景，可能会更有生活的气息；第二个是向秋卓玛表达出的那一种压抑感认为挺不错的，但又有一点点用力过猛的感觉，整部剧都是这一种情绪氛围的话，不免会显得有些单调！（也可能是故意安排的吧）,1110549529,仁人か,5.0,2
166,拉萨,1,白气球和红气球、生与死、宗教与现实、信仰和思想、性与非性、保守与开放，社会进步中的不适与阵痛，刺痛着他们的生活。万玛才旦不仅是藏族电影的开拓者，也是藏族文化的传播者。,1110549438,Artists painter,5.0,4
167,西宁,2,特别好看，值得看,1110532476,࿑  དཔལ།,5.0,2
168,西宁,2,非常不错的电影，推荐指数绝对值10分完美，一个很有意思的电影🎬,1110546751,一个有原则的坏人,5.0,3
169,西宁,1,好看希望以后能看到更多精彩的藏族电影,1110543869,S.8,5.0,1
170,绵阳,2,挺好的排片太少了,1110543667,清风拂面,5.0,2
171,成都,1,拍的很真实，看的很压抑,1110533721,Kunga,5.0,2
172,拉萨,1,这是一部充满冲突和矛盾的电影。白气球和红气球、生与死、宗教与现实、信仰和思想、性与非性、保守与开放，社会进步中的不适与阵痛，刺痛着他们的生活。万玛才旦不仅是藏族电影的开拓者，也是藏族文化的传播者。 ​,1110545199,A. ࿐ JAMདབྱངས༈,5.0,2
173,北京,2,讚，很值得一看,1110542523,北太平橋💆🏽,4.0,3
174,成都,1,剧情富有感染力，我女朋友看哭了,1110543020,　⃢　 恰恰空空,5.0,2
175,西宁,2,万玛才旦导演是小说家出身，剧本功力确实很厉害，影片中的隐喻比较多，完全理解的难度系数有些高，这也是艺术电影的魅力吧！宗教轮回观念、藏地神秘被搬上大荧幕还是很震撼。（排片太少了，有现实意义的好电影应该让更多人看到。）,1110538717,Melinda1002,3.0,2
176,甘南,2,无声的诉说……,1110542398,꧁ཁ་བའི་འདབ་མ།꧂,5.0,1
177,西宁,1,很好看的一部电影,1110537684,DTY517719095,5.0,2
178,玉树,2,太晃了 看着晕 恶心,1110541176,絔.baby,0.5,2
179,成都,,值得深思的一部电影,1110502506,ZJN850056785,5.0,3
180,泉州,,是一部，非常好看的藏族电影。,1110534869,འཕགས་མོ་ཤེས་རབ།,5.0,2
181,北京,1,要剧情没有，要取景没有，镜头还一直晃，真的不是用手机拍摄？？中心主旨说了个啥屁都不知道，强烈不推荐，当然如果你是在评选心中最烂电影，这个电影可以看一下,1110533691,X放手X,0.5,4
182,西宁,,接地气，好看👏,1110525091,Lzq716427118,5.0,2
183,南京,,拍的很不错~,1110502377,dXe796484305,5.0,3
184,甘南,1,传统与现代的碰撞,1110438921,གངས་ཕྲུག,5.0,2
185,西宁,2,一部很棒的藏族电影,1110514218,Amiwm  👣,5.0,1
186,那曲,1,传统与现实的冲突，以及到最后的反思，适合当代的某些人进行思考。电影很好看,1110523005,སྐལ་བཟང་།,5.0,2
187,甘南,1,超现实场景太震撼了，开放式结尾我喜欢，然后很接近观众。🍡🍡🍡🍡🍡,1110527486,བློ་གསར་བུ།,5.0,2
188,北京,1,形式大大于内容，藏区牧民生活片段展现得很多，剧情很弱,1110504937,Legion753,3.0,3
189,西宁,2,一般般...,1110526663,བདེ་སྐྱིད།🎈,3.0,2
190,拉萨,,万玛才旦一如既往地用静来阐述生活，阐述大时代下小人物的各种冲突和变化。,1110529059,asN348357179,5.0,3
191,拉萨,,万玛才旦一如既往地用静来阐述生活，阐述大时代下小人物的各种冲突和变化。,1110504890,asN348357179,5.0,3
192,拉萨,,万玛才旦一如既往地用静来阐述生活，阐述大时代下小人物的各种冲突和变化。,1110528243,asN348357179,5.0,3
193,拉萨,,万玛才旦一如既往地用静来阐述生活，阐述大时代下小人物的各种冲突和变化。,1110509656,asN348357179,5.0,3
194,郑州,,信仰与现实，我们该如何抉择？,1110519926,木尧舟,4.5,3
195,西安,,艺术表现手法很好👍🏿通过手持镜头的晃动表达了人物的复杂内心 多处隐喻女性问题和封建迷信之间的矛盾 开放式结局 ,1110524076,tNF815136332,5.0,2
196,北京,,"非常真实的电影，在表达真实生活的基础上，通过各种意向又能表达出超越生活之外的精神，非常有余味。我们的现代生活，或许离那个年代的藏族很遥远，但生活那种最本真的真实，却是共通的，当下的生活总会遇到各种自以为过不去的坎，但时间总会让他过去，不知道以什么样的方式，这个过程会留下伤痕，时间会让它慢慢变淡，最后像气球一样消失掉
电影中，两个孩子才是最天真的，他们还在嬉戏，但爷爷去世的时候，调皮的孩子也安静了，大儿子的状态，在我们现在看来，或许有点早熟，太早看到生活的真实，也不知好还是不好，反正他迟早会懂的。
生活的如果都能相互理解，便会少了许多艺术，不能理解又有太多遗憾误会，就像电影中说的，很多事说不清楚",1110496580,阿坤1776,4.5,1
